,name,mins_played,tries,try_assists,conversions,penalty_goals,drop_goals,meters_made,carries,possession_kicked_pct,meters_kicked,balls_played_by_hand,passes_made,offloads,broken_tackles,knock_ons,tackles_made,missed_tackles,tackle_success_pct,dominant_tackles_pct,turnovers_won,turnovers_conceded,handling_errors,pens_conceded,offside_penalties,scrum_penalties,lineouts_won,lineouts_stolen,YC,RC,at_home,position_num,is_sub,playguid
398,Giovanni Pettinelli,69.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,12.0,1.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,6,0,GP143195
399,Michele Lamaro,64.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,18.0,8.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,0,ML280219
400,Toa Halafihi,20.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,5.0,0.0,100.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,TH129032
401,Hame Faiva,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,EF299957
402,Ivan Nemer,60.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,14.0,1.0,93.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,1,IN229463
403,Tiziano Pasquali,40.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0,6.0,1.0,86.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,3,1,TP244548
404,David Sisi,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,5.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,1,DS555250
405,Manuel Zuliani,31.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,7.0,0.0,100.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,MZ598684
406,Braam Steyn,22.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,3.0,1.0,100.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,1,AS421316
407,Alessandro Fusco,40.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,165.0,72.0,19.0,0.0,3.0,0.0,5.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,AF878846
408,Marco Zanon,14.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,6.0,1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,1,MZ899300
409,Liam Williams,67.0,0.0,0.0,0.0,0.0,0.0,88.0,9.0,0.0,162.0,69.0,3.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,LW454197
410,Alex Cuthbert,80.0,0.0,0.0,0.0,0.0,0.0,76.0,10.0,0.0,83.0,85.0,2.0,1.0,2.0,0.0,4.0,1.0,80.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,AC437780
411,Owen Watkin,80.0,0.0,0.0,0.0,0.0,0.0,69.0,8.0,0.0,21.0,83.0,3.0,1.0,1.0,0.0,7.0,2.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,OW990997
412,Jonathan Davies,65.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,86.0,1.0,0.0,0.0,0.0,3.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,JD474655
413,Josh Adams,80.0,0.0,0.0,0.0,0.0,0.0,56.0,7.0,0.0,124.0,77.0,4.0,1.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,JA935900
414,Dan Biggar,80.0,0.0,0.0,0.0,3.0,0.0,25.0,3.0,0.0,495.0,73.0,37.0,0.0,0.0,0.0,7.0,0.0,100.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,DB100356
415,Tomos Williams,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,TW860822
416,Gareth Thomas,53.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,11.0,1.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,GT324524
417,Ryan Elias,55.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,8.0,1.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,RE827406
418,Tomas Francis,59.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,TF414345
419,Will Rowlands,80.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,0.0,0.0,100.0,3.0,0.0,0.0,1.0,9.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1,4,0,WR283546
420,Adam Beard,80.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1,5,0,AB882295
421,Seb Davies,61.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,8.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,0,SD710082
422,Josh Navidi,76.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,7.0,3.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,JN511753
423,Taulupe Faletau,80.0,0.0,0.0,0.0,0.0,0.0,107.0,14.0,0.0,0.0,100.0,5.0,2.0,1.0,0.0,8.0,1.0,82.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,TF890867
424,Dewi Lake,25.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,4.0,1.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,DL576464
425,Wyn Jones,27.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,OJ524283
426,Dillon Lewis,21.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,DL985901
427,Ross Moriarty,19.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,1,CM372062
428,Jac Morgan,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,JM428503
429,Kieran Hardy,70.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,133.0,94.0,75.0,0.0,0.0,1.0,8.0,0.0,100.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,KH487325
430,Gareth Anscombe,13.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,61.0,57.0,2.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,GA971615
431,Louis Rees-Zammit,15.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,19.0,67.0,0.0,0.0,2.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,1,LR428316
432,Melvyn Jaminet,80.0,0.0,1.0,1.0,2.0,0.0,80.0,10.0,0.0,341.0,60.0,3.0,1.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,MJ276990
433,Yoram Moefana,80.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,100.0,3.0,0.0,0.0,1.0,2.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,YM654200
434,Gael Fickou,80.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,11.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,GF207020
435,Jonathan Danty,79.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0,0.0,0.0,100.0,1.0,0.0,1.0,1.0,12.0,0.0,100.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,JD100273
436,Gabin Villiere,80.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,5.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,GV604147
437,Romain Ntamack,80.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,416.0,56.0,9.0,0.0,2.0,1.0,8.0,1.0,88.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10,0,RN981435
438,Antoine Dupont,72.0,0.0,0.0,0.0,0.0,0.0,36.0,13.0,0.0,319.0,87.0,46.0,3.0,5.0,0.0,3.0,1.0,80.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9,0,AD427633
439,Cyril Baille,53.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,0.0,100.0,6.0,4.0,0.0,0.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,CB879230
440,Julien Marchand,53.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,3.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,JM604958
441,Uini Atonio,40.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,UA499525
442,Cameron Woki,65.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,4.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,4,0,CW541496
443,Paul Willemse,80.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,13.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,5,0,PW129932
444,Francois Cros,80.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,6,0,FC939898
445,Anthony Jelonch,80.0,1.0,0.0,0.0,0.0,0.0,41.0,8.0,0.0,0.0,92.0,4.0,1.0,0.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,0,AJ536835
446,Gregory Alldritt,65.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,0.0,0.0,100.0,3.0,0.0,1.0,2.0,11.0,1.0,92.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,GA508879
447,Peato Mauvaka,27.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,3.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,PM628715
448,Jean-Baptiste Gros,27.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,JG981094
449,Mohamed Haouas,40.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,MH275326
450,Matthis Lebel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1,ML171567
451,Thibaud Flament,15.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,TF695083
452,Dylan Cretin,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8,1,DC417137
453,Maxime Lucu,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,67.0,4.0,0.0,0.0,0.0,2.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,ML148389
454,Edoardo Padovani,67.0,0.0,1.0,0.0,0.0,0.0,65.0,8.0,0.0,275.0,71.0,11.0,1.0,0.0,0.0,4.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,EP413386
455,Pierre Bruno,45.0,0.0,1.0,0.0,0.0,0.0,47.0,4.0,0.0,51.0,88.0,5.0,2.0,1.0,0.0,1.0,1.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,PB659777
456,Juan Ignacio Brex,75.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,0.0,51.0,92.0,13.0,0.0,1.0,0.0,10.0,2.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,JB459700
457,Leonardo Marin,80.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,45.0,90.0,16.0,0.0,1.0,0.0,1.0,4.0,33.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,LM196125
458,Monty Ioane,80.0,0.0,0.0,0.0,0.0,0.0,130.0,14.0,0.0,46.0,91.0,10.0,1.0,8.0,0.0,7.0,2.0,78.0,44.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,11,0,MI848101
459,Paolo Garbisi,80.0,0.0,0.0,2.0,1.0,0.0,73.0,9.0,0.0,263.0,79.0,28.0,0.0,3.0,0.0,4.0,1.0,83.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,PG443746
460,Callum Braley,51.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,213.0,84.0,47.0,0.0,0.0,0.0,1.0,5.0,17.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,CB680200
461,Danilo Fischetti,51.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,5.0,4.0,55.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,DF470268
462,Giacomo Nicotera,51.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,9.0,6.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,GN158817
463,Pietro Ceccarelli,51.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,9.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,PC874545
464,Niccolo Cannone,54.0,0.0,0.0,0.0,0.0,0.0,36.0,7.0,0.0,0.0,100.0,4.0,0.0,1.0,0.0,12.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4,0,NC161980
465,Federico Ruzza,80.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,100.0,7.0,0.0,1.0,0.0,13.0,0.0,100.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1,5,0,FR364036
466,Giovanni Pettinelli,71.0,0.0,0.0,0.0,0.0,0.0,76.0,6.0,0.0,0.0,100.0,4.0,0.0,2.0,0.0,6.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,6,0,GP143195
467,Michele Lamaro,73.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,100.0,7.0,1.0,1.0,0.0,10.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,7,0,ML280219
468,Toa Halafihi,80.0,0.0,0.0,0.0,0.0,0.0,127.0,14.0,0.0,0.0,100.0,3.0,1.0,2.0,0.0,13.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,TH129032
469,Luca Bigi,29.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,LB988097
470,Ivan Nemer,29.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,IN229463
471,Tiziano Pasquali,29.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,TP244548
472,David Sisi,26.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,6.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1,1,DS555250
473,Braam Steyn,16.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,AS421316
474,Alessandro Fusco,29.0,0.0,1.0,0.0,0.0,0.0,28.0,4.0,0.0,141.0,89.0,36.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,AF878846
475,Marco Zanon,18.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,MZ899300
476,Ange Capuozzo,35.0,2.0,0.0,0.0,0.0,0.0,81.0,11.0,0.0,40.0,91.0,12.0,1.0,5.0,0.0,5.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,AC249727
477,Stuart Hogg,80.0,1.0,1.0,0.0,0.0,0.0,211.0,13.0,0.0,307.0,77.0,13.0,1.0,6.0,0.0,5.0,2.0,71.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,15,0,SH109757
478,Darcy Graham,80.0,1.0,0.0,0.0,0.0,0.0,79.0,11.0,0.0,0.0,100.0,3.0,1.0,3.0,0.0,6.0,3.0,67.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,14,0,DG601214
479,Chris Harris,80.0,2.0,0.0,0.0,0.0,0.0,67.0,10.0,0.0,0.0,100.0,6.0,0.0,4.0,0.0,12.0,1.0,87.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,CH868958
480,Sam Johnson,76.0,1.0,0.0,0.0,0.0,0.0,48.0,5.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,12.0,1.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,12,0,SJ801531
481,Kyle Steyn,80.0,0.0,1.0,0.0,0.0,0.0,77.0,10.0,0.0,29.0,92.0,2.0,0.0,1.0,1.0,6.0,5.0,50.0,10.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,11,0,KS314463
482,Finn Russell,76.0,0.0,2.0,4.0,0.0,0.0,34.0,5.0,0.0,474.0,73.0,32.0,3.0,0.0,0.0,5.0,2.0,71.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,FR608838
483,Ali Price,76.0,0.0,1.0,0.0,0.0,0.0,108.0,6.0,0.0,338.0,84.0,67.0,0.0,7.0,0.0,6.0,0.0,100.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,AP903050
484,Pierre Schoeman,59.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,100.0,5.0,0.0,2.0,0.0,9.0,1.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,PS298811
485,George Turner,59.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,100.0,1.0,0.0,3.0,0.0,7.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,GT723244
486,Zander Fagerson,59.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0,9.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,ZF741855
487,Sam Skinner,76.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,5.0,2.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0,4,0,SS644622
488,Grant Gilchrist,80.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,100.0,4.0,1.0,0.0,1.0,15.0,1.0,94.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,5,0,GG620359
489,Rory Darge,80.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,0.0,0.0,100.0,5.0,0.0,5.0,0.0,12.0,2.0,88.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6,0,RD673943
490,Hamish Watson,80.0,0.0,0.0,0.0,0.0,0.0,72.0,10.0,0.0,0.0,100.0,3.0,1.0,4.0,0.0,18.0,0.0,100.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,HW157577
491,Matt Fagerson,62.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,11.0,0.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8,0,MF352745
492,Stuart McInally,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,5.0,2.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,SM530829
493,Allan Dell,21.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,2.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,AD320497
494,WP Nel,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,4.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,WN551420
495,Jamie Hodgson,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,JH989662
496,Magnus Bradbury,18.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,4.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8,1,MB495148
497,Ben Vellacott,4.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,100.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,BV486413
