,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,turnovers_conceded,defenders_beaten,try_assists,offloads,clean_breaks,lineouts_won,lineouts_stolen,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
5353,23,3,1,0,0,0,0,4,0,1,0,0,0,1,Josh Hodge,25,1,14,JH501596,0,0,0
5354,35,3,10,2,2,0,1,0,1,1,2,0,0,0,Tom de Glanville,44,0,15,TD954271,0,0,0
5355,98,11,7,11,0,0,1,2,0,3,2,0,0,0,Joe Cokanasiga,71,0,14,RC200411,0,2,0
5356,12,5,22,12,4,0,2,0,0,2,0,0,0,0,Jonathan Joseph,80,0,13,JJ955541,0,0,0
5357,30,8,5,15,2,0,1,2,0,1,0,0,0,0,Max Clark,80,0,12,MC191481,0,0,0
5358,148,9,5,6,3,0,3,4,0,1,2,0,0,0,Will Muir,80,0,11,WM393290,0,0,0
5359,48,10,18,7,1,1,0,3,0,1,0,0,0,0,Orlando Bailey,80,0,10,OB938390,1,0,2
5360,21,4,66,2,3,2,0,0,0,0,1,0,0,0,Ben Spencer,71,0,9,BS666177,0,0,0
5361,1,4,1,5,0,0,0,0,0,0,0,0,0,0,Valery Morozov,34,0,1,VM337233,0,0,0
5362,3,5,3,12,1,1,0,0,0,0,0,0,0,0,Tom Dunn,57,0,2,TD115446,0,0,0
5363,16,11,3,13,0,0,0,1,0,0,0,0,0,0,Will Stuart,65,0,3,WS816688,0,0,0
5364,6,7,4,9,2,0,1,0,0,0,0,2,0,0,Will Spencer,57,0,4,WS957900,0,0,0
5365,0,4,6,20,3,1,2,0,0,0,0,1,0,0,Charlie Ewels,80,0,5,CE445208,0,0,0
5366,17,4,3,14,4,0,0,1,0,0,1,1,1,0,Josh Bayliss,80,0,6,JB479472,0,1,0
5367,39,6,9,21,3,2,2,2,2,2,1,0,0,0,Sam Underhill,80,0,7,SU111318,0,0,0
5368,26,9,5,14,1,0,0,1,0,1,0,0,0,0,Nathan Hughes,61,0,8,NH997502,0,0,0
5369,0,1,0,6,0,0,0,0,0,0,0,0,0,0,Tom Doughty,23,1,2,TD303340,0,0,0
5370,5,3,2,11,2,0,0,0,0,0,0,0,0,0,Arthur Cordwell,46,1,1,AC412599,0,0,0
5371,2,1,0,2,0,0,0,0,0,0,0,0,0,0,D'Arcy Rae,15,1,3,DR109344,0,0,0
5372,0,3,1,5,1,0,1,0,0,0,0,0,0,0,Mike Williams,23,1,4,MW851045,0,0,0
5373,0,1,1,3,0,0,0,0,0,0,0,0,0,0,Ewan Richards,19,1,8,ER879104,0,0,0
5374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Joe Simpson,9,1,9,JS782283,0,0,0
5375,0,1,7,2,0,0,0,0,0,0,0,0,0,0,Danny Cipriani,36,1,15,DC465823,0,0,0
5376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Will Butt,9,1,14,WB682969,0,0,0
5377,63,5,4,2,1,0,1,1,0,0,1,0,0,1,Kyle Moyle,80,0,15,KM835732,0,1,0
5378,29,4,3,2,1,0,1,1,0,1,0,0,0,1,Santiago Carreras,80,0,14,SC190286,0,0,0
5379,35,5,2,6,0,0,1,2,0,0,0,0,0,1,Chris Harris,80,0,13,CH868958,0,0,0
5380,2,3,2,3,1,0,1,0,0,1,0,0,0,1,Mark Atkinson,41,0,12,MA234988,0,0,0
5381,5,2,0,2,0,0,1,1,0,0,0,0,0,1,Louis Rees-Zammit,80,0,11,LR428316,0,0,0
5382,9,4,12,6,0,0,1,0,0,1,0,0,0,1,Adam Hastings,71,0,10,AH313483,3,0,0
5383,10,4,43,1,1,0,1,2,0,0,0,0,0,1,Ben Meehan,49,0,9,BM865132,0,0,0
5384,14,7,2,4,1,2,0,1,0,0,0,0,0,1,Val Rapava-Ruskin,49,0,1,VR507937,0,0,0
5385,4,5,0,7,1,1,1,0,0,0,0,0,0,1,Jack Singleton,67,0,2,JS176680,0,0,0
5386,2,2,1,5,0,0,0,1,0,0,0,0,0,1,Fraser Balmain,53,0,3,FB698369,0,0,0
5387,9,6,5,7,0,0,1,0,0,1,0,3,0,1,Freddie Clarke,80,0,4,FC501339,0,0,0
5388,2,2,5,7,0,0,1,0,0,0,0,9,0,1,Matias Alemanno,67,0,5,MA280318,0,0,0
5389,13,5,4,7,1,0,2,0,0,1,0,0,0,1,Jordy Reid,53,0,6,JR943151,0,0,0
5390,9,5,7,7,2,1,1,0,0,0,0,2,0,1,Lewis Ludlow,80,0,7,LL719541,0,0,0
5391,24,15,3,6,5,1,1,1,0,0,0,0,0,1,Ruan Ackermann,80,0,8,RA293163,0,0,0
5392,1,2,0,5,0,0,0,0,0,0,0,0,1,1,Santiago Socino,13,1,2,SS824247,0,0,0
5393,0,3,1,1,0,0,0,0,0,0,0,0,0,1,Harry Elrington,31,1,1,HE127014,0,0,0
5394,0,2,0,3,1,1,0,0,0,0,0,0,0,1,Kirill Gotovtsev,27,1,3,KG899842,0,0,0
5395,2,1,0,1,0,0,0,1,0,0,0,4,0,1,Andrew Davidson,13,1,5,AD842237,0,0,0
5396,4,3,2,2,0,0,0,0,0,0,0,0,0,1,Ben Morgan,27,1,6,BM181390,0,0,0
5397,1,1,20,2,1,0,0,0,0,0,0,0,0,1,Charlie Chapman,31,1,9,CC193144,0,0,0
5398,14,6,6,5,1,0,0,0,0,0,0,1,0,1,Billy Twelvetrees,39,1,12,WT524638,0,0,0
5399,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Tom Seabrook,9,1,10,TS259655,0,0,0
5400,113,10,3,2,0,0,4,0,0,1,2,0,0,0,Jacob Umaga,80,0,15,JU557208,0,1,0
5401,32,3,0,1,0,0,0,0,0,0,0,0,0,0,Paolo Odogwu,34,0,14,PO926946,0,0,0
5402,26,6,7,6,0,0,1,0,0,1,0,0,0,0,Malakai Fekitoa,80,0,13,MF986512,0,0,0
5403,18,5,5,10,2,1,1,2,0,1,0,0,0,0,Jimmy Gopperth,80,0,12,JG291696,1,0,3
5404,0,2,1,6,1,0,0,0,0,0,0,0,0,0,Josh Bassett,80,0,11,JB730395,0,0,0
5405,36,7,12,10,1,0,1,4,0,2,1,0,0,0,Charlie Atkinson,80,0,10,CA369031,0,1,0
5406,19,1,28,2,2,0,1,2,0,0,1,0,0,0,Will Porter,55,0,9,WP963564,0,0,0
5407,2,1,2,10,1,0,0,0,0,0,0,0,0,0,Tom West,77,0,1,TW876975,0,0,0
5408,6,1,4,9,0,0,0,0,0,0,0,0,0,0,Gabriel Oghre,59,0,2,GO190508,0,1,0
5409,7,2,0,9,0,0,0,0,0,0,1,0,0,0,Biyi Alo,49,0,3,AA215543,0,0,0
5410,6,9,3,10,0,0,1,1,0,1,0,1,0,0,Joe Launchbury,80,0,4,JL385098,0,0,0
5411,13,6,1,13,1,1,0,2,0,0,0,3,0,0,Elliott Stooke,80,0,5,ES861253,0,0,0
5412,0,0,2,3,1,1,0,0,0,0,0,2,0,0,Brad Shields,23,0,6,BS229326,0,0,0
5413,16,10,1,20,0,3,0,2,0,0,0,0,0,0,Jack Willis,80,0,7,JW204694,0,0,0
5414,70,9,3,13,0,2,1,3,0,1,0,0,0,0,Alfie Barbeary,77,0,8,AB902466,0,0,0
5415,12,4,0,4,0,0,0,0,0,0,1,0,0,0,Dan Frost,21,1,2,DF201535,0,0,0
5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben Harris,3,1,1,BH450815,0,0,0
5417,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Elliot Millar-Mills,31,1,3,EM969549,0,0,0
5418,32,3,5,4,2,0,2,1,0,0,1,4,1,0,Vaea Fifita,57,1,6,VF222878,0,0,0
5419,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Tom Willis,3,1,8,TW972045,0,0,0
5420,0,0,15,1,0,0,0,0,1,0,0,0,0,0,Dan Robson,25,1,9,DR199381,0,0,0
5421,15,3,4,2,1,0,0,0,1,0,0,0,0,1,George Furbank,45,0,15,GF915654,0,0,0
5422,46,8,5,9,2,1,3,0,1,0,3,0,0,1,Tommy Freeman,80,0,14,TF846529,0,1,0
5423,21,10,8,11,2,0,1,0,1,2,0,0,0,1,Fraser Dingwall,70,0,13,FD904134,0,0,0
5424,45,5,10,8,5,2,1,4,1,0,2,0,0,1,Rory Hutchinson,80,0,12,RH318511,0,1,0
5425,49,7,2,3,0,0,2,2,0,0,1,0,0,1,Tom Collins,80,0,11,TC594085,0,2,0
5426,0,0,14,6,0,0,1,0,0,0,0,0,0,1,Dan Biggar,80,0,10,DB100356,2,0,4
5427,6,4,50,8,1,0,1,0,0,2,0,0,0,1,Alex Mitchell,62,0,9,AM990246,0,0,0
5428,22,3,0,14,1,0,1,1,0,0,0,0,0,1,Alex Waller,55,0,1,AW666449,0,0,0
5429,2,1,5,5,2,2,0,0,0,0,0,0,0,1,Sam Matavesi,61,0,2,SM232545,0,0,0
5430,0,1,1,8,0,0,0,0,0,0,0,0,0,1,Paul Hill,80,0,3,PH646364,0,0,0
5431,5,4,1,8,0,0,0,1,0,0,0,2,0,1,David Ribbans,53,0,4,DR539502,0,0,0
5432,4,2,2,10,0,1,0,0,0,0,0,2,0,1,Api Ratuniyarawa,38,0,5,AR118579,0,0,0
5433,17,6,3,9,1,1,0,3,1,0,0,3,0,1,Courtney Lawes,80,0,6,CL794376,0,0,0
5434,62,9,3,13,1,1,2,2,0,0,1,1,0,1,Lewis Ludlam,80,0,7,LL840089,0,1,0
5435,50,5,4,11,1,0,0,4,0,0,1,2,0,1,Juarno Augustus,68,0,8,JA894551,0,0,0
5436,0,1,2,7,0,0,1,0,0,0,0,0,0,1,Mike Haywood,19,1,2,MH943718,0,0,0
5437,0,0,1,6,1,0,0,0,0,0,0,0,0,1,Nick Auterac,25,1,1,NA593737,0,0,0
5438,0,0,0,3,0,0,0,0,0,0,0,0,0,1,Conor Carey,12,1,8,CC705639,0,0,0
5439,2,2,5,1,3,0,0,0,0,0,0,4,1,1,Alex Moon,42,1,5,AM144508,0,0,0
5440,3,1,1,3,1,0,0,0,0,0,0,1,0,1,Alex Coles,27,1,4,AC890060,0,0,0
5441,0,0,1,2,1,0,0,0,0,0,0,0,0,1,Tom James,18,1,9,TJ707333,0,0,0
5442,4,2,0,3,0,0,0,0,0,0,0,0,0,1,Matt Proctor,35,1,15,MP925514,0,0,0
5443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,George Hendy,10,1,13,GH970840,0,0,0
5444,32,7,4,3,0,0,1,0,0,1,0,1,0,0,Charles Piutau,58,0,15,CP633928,0,0,0
5445,28,2,0,1,1,0,1,1,0,0,0,0,0,0,Ratu Naulago,29,0,14,RN948500,0,0,0
5446,99,20,8,3,4,0,3,3,0,3,0,0,0,0,Semi Radradra,80,0,13,SR629903,0,1,0
5447,32,7,16,13,0,0,0,1,0,1,2,0,0,0,Antoine Frisch,80,0,12,AF314846,0,0,0
5448,45,8,8,5,0,1,1,2,1,4,0,0,0,0,Alapati Leiua,80,0,11,AL417590,0,1,0
5449,31,4,18,5,1,0,0,3,0,0,1,0,0,0,Callum Sheedy,51,0,10,CS506075,0,1,1
5450,46,3,52,5,0,0,1,1,0,0,2,0,0,0,Andy Uren,51,0,9,AU529251,0,0,0
5451,4,4,2,7,2,0,1,0,0,0,0,0,0,0,Yann Thomas,73,0,1,YT739953,0,1,0
5452,70,13,7,10,0,1,1,3,1,0,0,0,0,0,Harry Thacker,80,0,2,HT779571,0,0,0
5453,3,3,6,5,1,0,0,0,0,0,0,0,0,0,John Afoa,78,0,3,IA314592,0,0,0
5454,15,8,5,8,0,0,0,0,0,0,0,1,0,0,Dave Attwood,80,0,4,DA784228,0,0,0
5455,22,5,3,4,0,0,0,1,0,0,0,2,0,0,Joe Joyce,63,0,5,JJ275512,0,0,0
5456,26,11,6,4,1,0,1,2,0,1,1,4,0,0,Chris Vui,80,0,6,CV953897,0,0,0
5457,8,7,8,9,3,0,0,2,0,1,0,2,0,0,Jake Heenan,47,0,7,JH133700,0,0,0
5458,63,13,3,7,1,1,0,1,0,1,1,0,0,0,Fitz Harding,80,0,8,GH740845,0,0,0
5459,2,1,2,0,0,0,0,0,0,0,0,0,0,0,Jake Kerr,17,1,5,JK352562,0,0,0
5460,0,1,2,0,0,0,1,0,0,0,0,0,0,0,Jono Benz-Salomon,7,1,1,JS384441,0,0,0
5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jake Armstrong,2,1,3,JA764978,0,0,0
5462,0,1,1,3,1,1,0,0,0,0,0,1,0,0,Sam Jeffries,33,1,7,SJ154651,0,0,0
5463,39,4,24,1,1,0,1,3,0,0,0,0,0,0,Harry Randall,29,1,9,HR101296,0,0,0
5464,5,3,10,0,0,0,3,0,0,0,0,0,0,0,Tiff Eden,29,1,10,CE832371,0,0,0
5465,10,2,1,0,0,0,0,0,0,0,0,0,0,0,Piers O'Conor,22,1,15,PO451364,0,0,0
5466,27,2,3,0,1,0,0,0,1,0,0,0,0,0,Luke Morahan,51,1,14,LM424158,0,0,0
5467,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Noah Heward,0,0,15,NH576853,0,0,0
5468,70,7,6,5,1,0,1,4,0,0,2,0,0,1,Alex Hearle,80,0,14,AH208890,0,0,0
5469,41,8,7,5,2,0,1,1,1,0,0,0,0,1,Oli Morris,80,0,13,OL112103,0,0,0
5470,14,7,15,8,2,0,0,1,0,1,0,0,0,1,Ashley Beck,80,0,12,MB541535,0,0,0
5471,34,8,3,2,1,1,4,5,0,1,1,0,0,1,Duhan van der Merwe,80,0,11,DV671184,0,0,0
5472,6,3,21,9,2,0,2,0,0,1,0,0,0,1,Fin Smith,50,0,10,FS990091,0,0,0
5473,2,3,76,1,0,0,1,0,0,0,0,0,0,1,Gareth Simpson,64,0,9,GS257247,0,0,0
5474,3,7,2,2,0,0,0,0,0,0,0,0,0,1,Rory Sutherland,80,0,1,RS816499,0,0,0
5475,15,5,5,8,3,0,1,0,0,0,0,0,0,1,Niall Annett,64,0,2,NA757073,0,0,0
5476,1,5,0,5,1,0,0,0,0,0,0,0,0,1,Christian Judge,52,0,3,CJ241057,0,0,0
5477,20,15,3,9,0,0,3,1,0,0,0,1,1,1,Joe Batley,80,0,4,JB276930,0,0,0
5478,2,4,4,6,1,0,1,0,0,0,0,3,2,1,Graham Kitchener,52,0,5,GK904436,0,0,0
5479,23,10,3,11,3,0,1,3,0,0,0,0,0,1,Kyle Hatherell,74,0,6,KH157231,0,0,0
5480,58,17,7,8,2,0,0,3,0,0,1,5,0,1,Ted Hill,80,0,7,TH269409,0,1,0
5481,57,14,10,5,0,2,1,5,0,1,0,0,0,1,Sione Vailanu,80,0,8,SV573128,0,0,0
5482,2,1,0,0,0,0,0,0,0,0,0,0,0,1,Isaac Miller,16,1,2,IM649529,0,0,0
5483,1,3,1,2,0,0,0,0,0,0,0,0,0,1,Ethan Waller,28,1,1,EW846348,0,0,0
5484,0,1,1,2,1,0,0,0,0,0,0,0,0,1,Murray McCallum,28,1,3,MM386396,0,0,0
5485,0,0,1,3,0,0,0,0,0,0,0,1,0,1,Justin Clegg,28,1,5,JC308530,0,0,0
5486,0,0,0,2,0,0,0,0,0,0,0,0,0,1,Jack Forsythe,6,1,6,JF153585,0,0,0
5487,0,1,8,1,1,0,1,0,0,0,0,0,0,1,Will Chudley,16,1,9,WC675291,0,0,0
5488,31,4,9,2,2,0,0,0,0,0,1,0,0,1,Billy Searle,30,1,10,BS839713,0,0,0
5489,45,11,10,7,0,1,0,0,0,1,0,0,0,1,Perry Humphreys,80,1,15,PH946079,0,1,0
5490,14,7,3,6,1,3,1,3,0,0,0,0,0,0,Tom Penny,74,0,15,TP431285,0,0,0
5491,41,4,1,4,2,2,3,1,0,0,1,0,0,0,Adam Radwan,80,0,14,AR914169,0,1,0
5492,18,4,1,9,1,0,1,0,0,0,0,0,0,0,George Wacokecoke,80,0,13,GW407387,0,0,0
5493,11,6,2,8,1,0,3,1,0,1,0,1,0,0,Luther Burrell,56,0,12,LB292641,0,0,0
5494,52,5,2,12,1,1,2,1,0,1,2,0,0,0,Mateo Carreras,80,0,11,MC625187,0,0,0
5495,47,6,11,7,2,0,1,2,0,0,1,1,0,0,Brett Connon,80,0,10,BC715151,1,1,6
5496,39,2,43,4,2,0,2,1,2,0,2,0,0,0,Louis Schreuder,66,0,9,LS101938,0,1,0
5497,12,3,1,8,0,0,0,2,0,0,0,0,0,0,Adam Brocklebank,66,0,1,AB332520,0,0,0
5498,30,7,3,12,1,0,0,3,0,3,1,0,0,0,George McGuigan,57,0,2,GM717660,0,1,0
5499,12,3,2,16,0,0,0,0,0,1,0,0,0,0,Trevor Davison,66,0,3,TD547427,0,1,0
5500,2,3,7,16,2,0,1,0,1,0,0,2,0,0,Greg Peterson,64,0,4,GP926844,0,0,0
5501,30,8,3,14,2,1,0,3,1,0,0,2,0,0,Sean Robinson,80,0,5,SR726850,0,0,0
5502,17,6,4,20,2,1,0,1,1,1,0,0,1,0,Josh Basham,70,0,6,JB902673,0,0,0
5503,3,5,4,14,1,0,0,0,0,0,0,0,0,0,Will Welch,80,0,7,WW657895,0,0,0
5504,74,13,6,23,2,2,0,1,1,2,0,1,0,0,Freddie Lockwood,80,0,8,FL847139,0,0,0
5505,6,1,0,1,1,1,0,2,0,0,1,0,0,0,Jamie Blamire,23,1,2,JB951848,0,1,0
5506,12,2,0,1,0,0,0,0,0,0,0,0,0,0,Kyle Cooper,14,1,1,KC290866,0,0,0
5507,0,1,1,2,0,0,0,0,0,0,0,0,0,0,Mark Tampin,14,1,3,MT656123,0,0,0
5508,0,1,2,1,1,0,0,0,0,0,0,1,0,0,Marco Fuser,16,1,4,MF969568,0,0,0
5509,3,3,1,0,0,0,0,1,0,0,0,0,0,0,Rob Farrar,10,1,6,RF164900,0,0,0
5510,4,2,11,0,0,0,0,0,0,0,0,0,0,0,Cameron Nordli-Kelemeti,14,1,9,CN262869,0,0,0
5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Haydon-Wood,6,1,15,WH996540,0,0,0
5512,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Ben Stevenson,24,1,12,BS407552,0,0,0
5513,64,7,12,1,1,1,1,2,0,0,1,0,0,1,Tom Parton,68,0,15,TP933909,0,0,0
5514,49,7,2,6,2,0,3,2,0,0,0,0,0,1,Lucio Cinti,55,0,14,LC951038,0,0,0
5515,77,15,15,6,1,0,6,1,1,0,2,0,0,1,Curtis Rona,80,0,13,CR966798,0,0,0
5516,79,16,24,12,1,2,3,2,0,3,0,0,0,1,Benhard Janse van Rensburg,80,0,12,BJ830229,0,1,0
5517,105,17,10,3,0,1,5,3,0,1,2,0,0,1,Ollie Hassell-Collins,80,0,11,OH128338,0,0,0
5518,21,6,51,4,2,0,0,0,0,0,1,0,0,1,Paddy Jackson,80,0,10,PJ780026,0,1,2
5519,0,1,52,1,1,0,0,1,0,0,0,0,0,1,Nick Phipps,58,0,9,NP802244,0,0,0
5520,22,7,1,7,0,0,1,2,0,0,0,0,0,1,William Goodrick-Clarke,64,0,1,WG244961,0,0,0
5521,5,6,4,9,2,1,0,0,0,0,0,0,0,1,Agustin Creevy,55,0,2,AC686044,0,0,0
5522,32,12,5,8,0,0,0,0,0,0,1,0,0,1,Oli Hoskins,64,0,3,OH113242,0,0,0
5523,0,5,3,8,2,0,0,0,0,0,0,2,0,1,George Nott,68,0,4,GN175262,0,0,0
5524,14,5,4,8,1,0,0,0,0,1,0,1,0,1,Rob Simmons,80,0,5,RS692558,0,0,0
5525,45,11,7,9,0,1,1,3,0,0,0,2,1,1,Matt Rogerson,80,0,6,MR143478,0,0,0
5526,38,10,6,14,1,1,0,1,0,1,0,1,0,1,Juan Martin Gonzalez,80,0,7,JG754282,0,0,0
5527,46,9,5,15,0,1,0,0,0,0,0,3,0,1,Albert Tuisue,70,0,8,AT971709,0,0,0
5528,9,2,1,5,0,0,1,0,0,1,0,0,0,1,Matthew Cornish,25,1,2,MC439899,0,0,0
5529,24,3,2,4,0,0,0,2,0,0,1,0,0,1,Facundo Gigena,16,1,1,FG326087,0,0,0
5530,3,2,3,2,1,0,0,0,1,0,0,0,0,1,Marcel van der Merwe,16,1,3,MV684998,0,0,0
5531,0,0,3,2,1,0,0,0,0,0,0,1,0,1,Chunya Munga,12,1,4,CM687251,0,0,0
5532,0,0,0,3,0,0,0,0,0,0,0,0,0,1,Jack Cooke,10,1,8,JC334441,0,0,0
5533,0,1,24,4,1,0,0,0,0,0,0,0,0,1,Ben White,22,1,9,BW742198,0,0,0
5534,33,5,3,3,0,0,1,1,0,0,1,0,0,1,William Joseph,25,1,14,WJ280136,0,0,0
5535,37,4,1,0,0,0,1,1,0,1,0,0,0,1,Henry Arundell,12,1,15,HA370010,0,0,0
5536,68,11,4,8,0,0,1,2,1,3,2,1,0,0,Huw Jones,80,0,15,HJ337666,0,2,0
5537,8,6,1,14,3,2,1,0,0,0,1,0,0,0,Cadan Murley,80,0,14,CM337255,0,1,0
5538,58,12,4,12,2,1,2,2,0,1,0,0,0,0,Joe Marchant,80,0,13,JM952052,0,0,0
5539,56,8,2,17,1,2,1,2,0,0,1,1,0,0,Andre Esterhuizen,80,0,12,AE859027,0,1,0
5540,51,5,0,7,3,1,1,3,0,0,1,0,0,0,Luke Northmore,65,0,11,LN656772,0,0,0
5541,16,5,15,3,0,0,2,1,2,0,0,0,0,0,Marcus Smith,58,0,10,MS438642,0,0,2
5542,33,5,50,4,3,1,2,2,0,0,1,0,0,0,Danny Care,78,0,9,DC572851,0,1,0
5543,8,7,4,13,0,0,0,0,0,1,0,0,0,0,Joe Marler,64,0,1,JM130488,0,0,0
5544,6,4,8,14,0,0,0,0,0,0,0,0,0,0,Jack Walker,68,0,2,JW464654,0,2,0
5545,3,2,0,5,1,0,0,0,0,0,0,0,0,0,Will Collier,53,0,3,WC705990,0,0,0
5546,4,3,3,17,1,0,0,0,0,0,0,4,0,0,Matt Symons,80,0,4,MS697097,0,0,0
5547,44,10,4,12,0,1,1,3,2,1,1,2,0,0,Hugh Tizard,80,0,5,HT443979,0,0,0
5548,2,1,2,6,0,0,1,0,0,0,0,3,0,0,George Hammond,60,0,6,GH195403,0,0,0
5549,5,3,5,15,1,1,1,0,0,0,0,0,0,0,Tom Lawday,68,0,7,TL410187,0,0,0
5550,36,12,8,11,3,2,0,1,0,3,0,2,0,0,Alex Dombrandt,80,0,8,AD528464,0,0,0
5551,0,1,3,4,1,0,0,0,0,0,0,0,0,0,Jack Musk,12,1,2,JM544254,0,0,0
5552,4,1,1,3,0,0,0,0,0,0,0,0,0,0,Simon Kerrod,16,1,1,SK536861,0,0,0
5553,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Wilco Louw,27,1,3,WL374113,0,0,0
5554,0,2,0,2,1,1,0,0,0,0,0,1,0,0,Matas Jurevicius,20,1,6,MJ209696,0,0,0
5555,3,2,1,3,1,0,0,0,0,0,0,0,0,0,Luke Wallace,12,1,7,LW568537,0,0,0
5556,0,0,5,1,0,0,0,0,0,0,0,0,0,0,Lewis Gjaltema,2,1,9,LG419681,0,0,0
5557,0,0,13,3,0,0,0,0,1,0,0,0,0,0,Will Edwards,22,1,10,WE871547,0,0,0
5558,5,3,1,3,0,1,0,1,0,0,0,0,0,0,Louis Lynagh,15,1,11,LL358015,0,0,0
5559,19,4,4,2,1,0,1,1,0,0,0,0,0,1,Luke Morahan,26,0,15,LM424158,0,0,0
5560,72,13,3,8,2,0,2,2,0,0,0,0,0,1,Toby Fricker,80,0,14,TF242691,0,2,0
5561,51,8,12,6,1,0,1,0,0,2,0,0,0,1,Piers O'Conor,80,0,13,PO451364,0,0,0
5562,4,3,4,2,1,0,0,0,0,0,0,0,0,1,Antoine Frisch,29,0,12,AF314846,0,0,0
5563,54,11,8,0,1,0,4,0,1,0,0,0,0,1,Alapati Leiua,80,0,11,AL417590,0,0,0
5564,23,7,47,3,3,0,0,0,0,1,0,0,0,1,Callum Sheedy,80,0,10,CS506075,1,0,3
5565,36,5,62,2,0,0,0,0,0,0,0,0,0,1,Andy Uren,57,0,9,AU529251,0,1,0
5566,12,6,0,4,1,0,0,0,0,0,0,0,0,1,Jake Woolmore,80,0,1,JW511503,0,0,0
5567,32,11,8,14,0,0,4,1,0,0,0,0,0,1,Harry Thacker,80,0,2,HT779571,0,1,0
5568,9,10,6,4,1,0,2,0,0,0,0,0,0,1,John Afoa,68,0,3,IA314592,0,0,0
5569,3,2,3,3,1,0,0,0,0,0,0,1,0,1,Ed Holmes,53,0,4,SH571540,0,0,0
5570,21,5,6,6,1,1,0,1,0,1,1,5,0,1,Chris Vui,59,0,5,CV953897,0,0,0
5571,40,7,6,7,1,1,1,0,1,0,1,1,0,1,Steven Luatua,64,0,6,SL742452,0,0,0
5572,14,13,4,12,2,2,1,0,0,0,0,3,0,1,Sam Jeffries,80,0,7,SJ154651,0,0,0
5573,79,15,13,11,3,0,0,4,0,4,2,0,0,1,Fitz Harding,80,0,8,GH740845,0,0,0
5574,3,2,3,3,0,0,0,0,0,1,0,0,0,1,Jake Kerr,16,1,6,JK352562,0,0,0
5575,0,1,0,2,0,0,0,0,0,0,0,0,0,1,Jake Armstrong,12,1,3,JA764978,0,0,0
5576,9,4,4,2,0,0,0,0,0,1,0,1,1,1,Joe Joyce,27,1,4,JJ275512,0,0,0
5577,23,3,3,4,0,0,0,0,1,0,1,0,0,1,Daniel Thomas,21,1,5,DT850621,0,0,0
5578,2,1,26,3,0,0,0,0,0,0,0,0,0,1,Harry Randall,23,1,9,HR101296,0,0,0
5579,14,4,12,7,2,1,0,1,0,1,0,0,0,1,Sam Bedlow,51,1,12,SB430769,0,0,0
5580,52,5,2,6,1,0,0,2,0,0,0,0,0,1,Jack Bates,54,1,15,JB641766,0,0,0
5581,51,6,4,8,1,0,2,5,0,0,0,0,0,0,Santiago Carreras,80,0,15,SC190286,0,0,0
5582,58,3,1,11,1,1,0,4,1,1,2,0,0,0,Louis Rees-Zammit,80,0,14,LR428316,0,1,0
5583,14,3,5,18,1,1,1,0,0,0,1,0,0,0,Chris Harris,80,0,13,CH868958,0,1,0
5584,18,8,8,18,0,0,0,3,0,0,0,0,0,0,Mark Atkinson,80,0,12,MA234988,0,0,0
5585,24,7,1,7,1,0,1,0,0,1,0,0,0,0,Ollie Thorley,80,0,11,OT282658,0,0,0
5586,9,4,14,11,1,0,0,1,1,0,0,0,0,0,Adam Hastings,80,0,10,AH313483,0,0,4
5587,22,2,32,2,2,0,0,1,0,1,0,0,0,0,Charlie Chapman,60,0,9,CC193144,0,1,0
5588,5,4,1,11,1,0,0,0,0,0,0,0,0,0,Val Rapava-Ruskin,49,0,1,VR507937,0,0,0
5589,2,1,3,7,0,1,0,1,0,0,0,0,0,0,Santiago Socino,55,0,2,SS824247,0,0,0
5590,0,1,4,8,1,0,0,0,0,1,0,0,0,0,Fraser Balmain,63,0,3,FB698369,0,0,0
5591,38,7,4,16,0,0,2,1,1,1,0,3,0,0,Freddie Clarke,80,0,4,FC501339,0,0,0
5592,9,2,4,12,0,1,0,1,0,0,0,3,0,0,Matias Alemanno,67,0,5,MA280318,0,0,0
5593,13,5,5,19,2,1,0,2,0,1,0,0,0,0,Jordy Reid,80,0,6,JR943151,0,0,0
5594,11,3,2,13,1,2,0,0,0,0,0,1,0,0,Lewis Ludlow,80,0,7,LL719541,0,0,0
5595,36,13,4,12,0,0,1,2,0,0,0,0,0,0,Ruan Ackermann,60,0,8,RA293163,0,0,0
5596,0,3,1,0,0,0,0,0,0,0,0,0,0,0,Jack Singleton,25,1,2,JS176680,0,1,0
5597,0,4,0,7,0,0,1,1,0,0,0,0,0,0,Harry Elrington,31,1,1,HE127014,0,0,0
