,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,try_assists,offloads,clean_breaks,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
228,6,3,0,3,0,0,0,0,0,0.0,Masivesi Dakuwaqa,22.0,1.0,7.0,MD758188,0.0,0.0,0
229,0,0,0,8,1,0,0,0,0,0.0,Tyler Duguid,24.0,1.0,4.0,TD254356,0.0,0.0,0
230,158,8,2,0,0,0,0,0,3,1.0,Matt Protheroe,80.0,0.0,15.0,MP997446,0.0,0.0,0
231,2,3,4,1,0,0,0,0,0,1.0,Alex Cuthbert,53.0,0.0,14.0,AC437780,0.0,0.0,0
232,20,10,12,1,2,0,0,0,0,1.0,Michael Collins,80.0,0.0,13.0,MC508921,0.0,0.0,0
233,8,12,4,4,1,2,0,0,0,1.0,Owen Watkin,80.0,0.0,12.0,OW990997,0.0,0.0,0
234,48,11,2,5,0,0,0,0,1,1.0,Luke Morgan,80.0,0.0,11.0,LM269584,0.0,1.0,0
235,0,2,8,0,1,0,0,0,0,1.0,Gareth Anscombe,41.0,0.0,10.0,GA971615,1.0,0.0,0
236,27,4,44,3,1,0,1,1,0,1.0,Rhys Webb,57.0,0.0,9.0,RW921385,0.0,0.0,0
237,5,5,1,5,1,0,0,0,0,1.0,Gareth Thomas,57.0,0.0,1.0,GT324524,0.0,0.0,0
238,9,2,0,1,2,1,0,0,0,1.0,Sam Parry,57.0,0.0,2.0,SP940209,0.0,0.0,0
239,0,0,1,3,1,0,0,0,0,1.0,Tomas Francis,57.0,0.0,3.0,TF414345,0.0,0.0,0
240,3,4,1,4,0,0,0,0,0,1.0,Rhys Davies,70.0,0.0,4.0,RD777220,0.0,0.0,0
241,0,3,9,4,1,0,0,0,0,1.0,Adam Beard,80.0,0.0,5.0,AB882295,0.0,0.0,0
242,3,10,7,7,0,0,0,0,0,1.0,William Griffiths,80.0,0.0,6.0,WG777868,0.0,0.0,0
243,4,7,1,5,2,0,0,0,0,1.0,Ethan Roots,70.0,0.0,7.0,ER148077,0.0,0.0,0
244,9,17,6,6,2,1,0,2,0,1.0,Morgan Morris,80.0,0.0,8.0,MM683190,0.0,0.0,0
245,16,8,1,3,0,0,0,1,0,1.0,Elvis Taione,23.0,1.0,2.0,VT738851,0.0,0.0,0
246,1,4,1,0,0,0,0,0,0,1.0,Nicky Smith,23.0,1.0,1.0,NS985186,0.0,0.0,0
247,2,1,2,0,2,0,0,0,0,1.0,Tom Botha,23.0,1.0,3.0,TB808916,0.0,0.0,0
248,0,0,0,1,0,0,0,0,0,1.0,Jack Regan,10.0,1.0,4.0,JR304906,0.0,0.0,0
249,14,5,3,3,1,2,0,1,0,1.0,Sam Cross,10.0,1.0,7.0,SC369874,1.0,0.0,1
250,10,2,37,1,1,0,0,0,0,1.0,Reuben Morgan-Williams,23.0,1.0,9.0,RW362971,0.0,0.0,0
251,0,1,15,2,0,0,0,0,0,1.0,Josh Thomas,39.0,1.0,10.0,JT852970,0.0,0.0,0
252,0,3,4,1,0,0,0,2,0,1.0,Tiaan Thomas-Wheeler,27.0,1.0,14.0,TT507870,0.0,0.0,0
253,14,1,3,0,0,0,0,1,0,0.0,Simon Hammersley,53.0,0.0,15.0,SH416986,0.0,0.0,0
254,0,0,0,4,2,1,0,0,0,0.0,Tom Roebuck,70.0,0.0,14.0,TR593558,0.0,0.0,0
255,0,1,5,6,1,0,1,0,0,0.0,Robert du Preez,80.0,0.0,13.0,RD775282,0.0,0.0,0
256,30,4,2,5,3,0,0,0,1,0.0,Rohan Janse van Rensburg,80.0,0.0,12.0,RJ787886,0.0,1.0,0
257,35,4,2,3,1,0,0,1,0,0.0,Marland Yarde,80.0,0.0,11.0,MY998705,0.0,0.0,0
258,9,4,6,11,1,1,0,1,0,0.0,AJ MacGinty,80.0,0.0,10.0,AM533263,0.0,0.0,3
259,13,4,27,3,1,1,0,1,0,0.0,Raffi Quirke,80.0,0.0,9.0,RQ226339,0.0,0.0,0
260,1,2,3,4,0,2,0,0,0,0.0,Bevan Rodd,53.0,0.0,1.0,BR106791,0.0,0.0,0
261,33,7,2,6,0,1,0,1,1,0.0,Ewan Ashman,53.0,0.0,2.0,EA756400,0.0,1.0,0
262,0,0,1,5,0,0,0,0,0,0.0,Nic Schonert,53.0,0.0,3.0,NS357337,0.0,0.0,0
263,36,6,2,11,3,0,0,0,0,0.0,Jean-Luc du Preez,80.0,0.0,4.0,JD337032,0.0,1.0,0
264,23,6,1,15,1,3,0,1,1,0.0,Lood de Jager,80.0,0.0,5.0,LD880321,0.0,0.0,0
265,28,2,1,8,0,3,0,0,1,0.0,Tom Curry,57.0,0.0,6.0,TC478587,0.0,0.0,0
266,2,4,6,17,1,2,0,0,0,0.0,Ben Curry,80.0,0.0,7.0,BC789861,0.0,0.0,0
267,21,8,1,14,0,0,0,0,0,0.0,Daniel du Preez,80.0,0.0,8.0,DD353010,0.0,0.0,0
268,0,0,0,9,0,0,0,0,0,0.0,Tommy Taylor,27.0,1.0,2.0,TT868712,0.0,0.0,0
269,0,0,0,9,3,0,0,0,0,0.0,Ross Harrison,27.0,1.0,1.0,RH166237,0.0,0.0,0
270,0,0,0,4,1,0,0,0,0,0.0,Coenie Oosthuizen,27.0,1.0,3.0,CO268234,0.0,0.0,0
271,0,0,1,2,0,0,0,0,0,0.0,JP du Preez,10.0,1.0,14.0,JD337564,0.0,0.0,0
272,0,0,1,10,2,1,0,0,0,0.0,Sam Dugdale,23.0,1.0,6.0,SD543208,0.0,0.0,0
273,0,0,0,0,0,0,0,0,0,0.0,Gus Warr,80.0,0.0,21.0,GW735121,0.0,0.0,0
274,0,0,0,0,0,0,0,0,0,0.0,Sam James,80.0,0.0,22.0,SJ271806,0.0,0.0,0
275,0,0,0,1,1,0,0,0,0,0.0,Luke James,27.0,1.0,15.0,LJ752551,0.0,0.0,0
276,55,5,2,2,1,0,0,0,0,1.0,Oran McNulty,80.0,0.0,15.0,OM421753,0.0,0.0,0
277,42,6,4,6,0,0,0,1,1,1.0,Alex Wootton,80.0,0.0,14.0,AW786852,0.0,1.0,0
278,24,4,1,1,2,0,0,0,0,1.0,Shayne Bolton,61.0,0.0,13.0,SB443835,0.0,0.0,0
279,15,8,9,5,0,0,0,2,0,1.0,Sammy Arnold,80.0,0.0,12.0,SA512601,0.0,0.0,0
280,35,7,0,3,3,0,0,0,1,1.0,John Porch,80.0,0.0,11.0,JP422962,0.0,1.0,0
281,2,3,12,5,1,0,3,0,0,1.0,Jack Carty,71.0,0.0,10.0,JC833818,0.0,0.0,3
282,14,5,40,3,0,0,0,0,0,1.0,Caolin Blade,65.0,0.0,9.0,CB288968,0.0,1.0,0
283,6,3,1,4,0,0,0,0,0,1.0,Matthew Burke,25.0,0.0,1.0,MB630236,0.0,0.0,0
284,2,2,8,2,3,0,0,0,0,1.0,Shane Delahunt,45.0,0.0,2.0,SD178175,0.0,0.0,0
285,8,5,1,5,1,0,0,0,0,1.0,Dominic Robertson-McCoy,45.0,0.0,3.0,DR379689,0.0,0.0,0
286,2,5,3,6,2,0,0,0,0,1.0,Oisin Dowling,55.0,0.0,4.0,OD173594,0.0,0.0,0
287,0,0,3,5,1,0,0,0,0,1.0,Niall Murray,71.0,0.0,5.0,NM165139,0.0,0.0,0
288,7,9,5,11,2,0,0,0,0,1.0,Cian Prendergast,80.0,0.0,6.0,CP867200,0.0,1.0,0
289,26,7,8,11,0,0,0,0,0,1.0,Conor Oliver,80.0,0.0,7.0,CO205821,0.0,0.0,0
290,33,12,6,9,0,0,0,1,0,1.0,Jarrad Butler,80.0,0.0,8.0,JB340287,0.0,0.0,0
291,23,6,1,4,1,0,0,0,0,1.0,Dave Heffernan,35.0,1.0,2.0,DH124077,0.0,0.0,0
292,9,3,0,5,0,2,0,0,0,1.0,Jordan Duggan,55.0,1.0,1.0,JD293621,0.0,1.0,0
293,22,4,0,3,0,0,0,0,0,1.0,Jack Aungier,35.0,1.0,3.0,JA441805,0.0,0.0,0
294,6,1,1,2,1,0,0,0,1,1.0,Eoghan Masterson,25.0,1.0,4.0,EM770146,0.0,0.0,0
295,0,0,0,0,0,0,0,0,0,1.0,Sean Masterson,9.0,1.0,5.0,SM940128,0.0,0.0,0
296,7,1,19,1,0,0,1,0,0,1.0,Kieran Marmion,15.0,1.0,9.0,KM468969,0.0,1.0,0
297,15,1,6,0,0,0,0,0,0,1.0,Conor Fitzgerald,9.0,1.0,10.0,CF420111,0.0,0.0,0
298,9,3,0,1,1,0,0,0,1,1.0,Diarmuid Kilgallen,19.0,1.0,13.0,DK559618,0.0,0.0,0
299,102,10,7,4,0,0,0,1,1,0.0,Telusa Veainu,80.0,0.0,15.0,TV410519,0.0,0.0,0
300,0,3,2,7,0,0,0,2,0,0.0,Paul-Hugo Champ,80.0,0.0,14.0,PC185263,0.0,0.0,0
301,0,1,3,5,0,0,0,0,0,0.0,Alex Arrate,73.0,0.0,13.0,AA930919,0.0,0.0,0
302,16,2,7,7,1,0,0,0,0,0.0,Leo Barre,80.0,0.0,12.0,LB784388,0.0,0.0,0
303,44,6,2,8,0,0,0,1,1,0.0,Lester Etien,70.0,0.0,11.0,LE905628,0.0,0.0,0
304,4,5,16,4,2,0,0,0,0,0.0,Nicolas Sanchez,80.0,0.0,10.0,NS146954,3.0,0.0,0
305,0,3,42,7,0,0,0,0,0,0.0,James Hall,65.0,0.0,9.0,JH780806,0.0,0.0,0
306,0,3,0,10,0,1,0,0,0,0.0,Quentin Bethune,52.0,0.0,1.0,QB250926,0.0,0.0,0
307,1,4,1,8,1,0,0,0,0,0.0,Tolu Latu,59.0,0.0,2.0,SL160807,0.0,0.0,0
308,0,3,0,7,0,1,0,0,0,0.0,Nemo Roelofse,60.0,0.0,3.0,NR842830,0.0,0.0,0
309,1,4,0,10,0,1,0,0,0,0.0,Mathieu de Giovanni,80.0,0.0,4.0,MD527879,0.0,0.0,0
310,12,7,0,9,0,3,0,0,0,0.0,JJ van der Mescht,46.0,0.0,5.0,JV820198,0.0,0.0,0
311,9,6,0,9,0,0,0,0,0,0.0,Marcos Kremer,62.0,0.0,6.0,MK101571,0.0,0.0,0
312,6,3,1,9,1,0,0,0,0,0.0,Charlie Francoz,80.0,0.0,7.0,CF685380,0.0,0.0,0
313,6,3,2,8,2,1,0,0,0,0.0,Talalelei Gray,59.0,0.0,8.0,TG784135,0.0,0.0,0
314,6,2,0,1,0,0,0,0,0,0.0,Lucas da Silva,21.0,1.0,2.0,LD414461,0.0,0.0,0
315,0,1,1,1,0,1,0,0,0,0.0,Moses Alo-Emile,28.0,1.0,1.0,MA456458,0.0,0.0,0
316,0,3,1,4,0,0,0,1,0,0.0,Paul Alo-Emile,20.0,1.0,3.0,PA677853,0.0,0.0,0
317,0,1,2,3,0,0,0,0,0,0.0,Paul Gabrillagues,18.0,1.0,6.0,PG126769,0.0,0.0,0
318,27,4,1,6,0,1,0,0,0,0.0,Loic Godener,21.0,1.0,8.0,LG102139,0.0,0.0,0
319,0,0,11,2,0,0,0,0,0,0.0,Will Percillier,15.0,1.0,9.0,WP490077,0.0,0.0,0
320,0,0,0,1,0,0,0,0,0,0.0,Gauthier Wolf,7.0,1.0,13.0,GW784183,0.0,0.0,0
321,3,1,0,1,0,0,0,0,0,0.0,Adrien Lapegue-Lafaye,10.0,1.0,11.0,AL651174,0.0,0.0,0
322,10,2,4,0,0,0,0,1,0,1.0,Marcus Watson,70.0,0.0,15.0,MW709297,0.0,0.0,0
323,18,3,1,2,1,0,0,1,0,1.0,Zach Kibirige,80.0,0.0,14.0,ZK819089,0.0,0.0,0
324,6,4,1,4,0,1,0,0,0,1.0,Josh Bassett,72.0,0.0,13.0,JB730395,0.0,0.0,0
325,33,4,3,6,4,0,1,1,0,1.0,Michael Le Bourgeois,80.0,0.0,12.0,ML801876,0.0,1.0,0
326,43,3,0,2,3,0,0,0,0,1.0,Luke Mehson,80.0,0.0,11.0,LM921985,0.0,0.0,0
327,6,3,8,10,2,1,0,0,0,1.0,Jimmy Gopperth,80.0,0.0,10.0,JG291696,0.0,0.0,2
328,6,4,48,5,2,0,1,0,0,1.0,Sam Wolstenholme,80.0,0.0,9.0,SW222867,0.0,0.0,0
329,0,0,1,6,2,0,0,0,0,1.0,Tom West,49.0,0.0,1.0,TW876975,0.0,0.0,0
330,40,10,3,13,2,1,0,3,0,1.0,Dan Frost,80.0,0.0,2.0,DF238489,0.0,0.0,0
331,0,2,0,4,0,0,0,0,0,1.0,Biyi Alo,41.0,0.0,3.0,AA215543,0.0,0.0,0
332,1,3,2,1,1,0,0,1,0,1.0,Brad Shields,80.0,0.0,4.0,BS229326,0.0,0.0,0
333,8,9,4,11,0,0,0,0,0,1.0,Tim Cardall,80.0,0.0,5.0,TC170753,0.0,0.0,0
334,0,2,4,10,0,0,0,0,0,1.0,Nizaam Carr,57.0,0.0,6.0,NC516397,0.0,0.0,0
335,80,13,4,10,0,1,0,0,2,1.0,Thomas Young,80.0,0.0,7.0,TY905524,0.0,0.0,0
336,51,9,2,3,1,0,0,1,1,1.0,Alfie Barbeary,41.0,0.0,8.0,AB902466,0.0,1.0,0
337,1,2,0,0,0,0,0,0,0,1.0,Michael van Vuuren,14.0,1.0,14.0,MV160326,0.0,0.0,0
338,7,2,0,2,0,0,0,0,0,1.0,Robin Hislop,80.0,0.0,17.0,RH517906,0.0,0.0,0
339,0,1,2,7,1,1,0,0,0,1.0,Jeff Toomaga-Allen,39.0,1.0,3.0,JA194925,0.0,0.0,0
340,14,2,0,2,0,1,0,0,0,1.0,Kieran Curran,23.0,1.0,6.0,KC728990,0.0,0.0,0
341,12,2,2,5,3,1,0,0,0,1.0,Gabriel Oghre,39.0,1.0,8.0,GO718696,0.0,0.0,0
342,0,0,0,0,0,0,0,0,0,1.0,Will Porter,80.0,0.0,21.0,WP963564,0.0,0.0,0
343,0,1,1,0,0,0,0,0,0,1.0,Tommy Mathews,8.0,1.0,13.0,TM520316,0.0,0.0,0
344,0,0,0,1,0,0,0,0,0,1.0,Cameron Anderson,10.0,1.0,15.0,CA469748,0.0,0.0,0
345,79,3,2,1,1,0,0,0,2,0.0,Patrick Campbell,72.0,0.0,15.0,PC507188,0.0,1.0,0
346,97,7,3,2,0,0,0,1,4,0.0,Andrew Conway,80.0,0.0,14.0,AC788211,0.0,1.0,0
347,10,6,5,3,2,0,1,0,0,0.0,Chris Farrell,80.0,0.0,13.0,CF136427,0.0,0.0,0
348,63,7,3,5,3,1,0,0,0,0.0,Damian de Allende,80.0,0.0,12.0,DD213481,0.0,0.0,0
349,17,4,5,2,3,0,0,1,0,0.0,Keith Earls,80.0,0.0,11.0,KE263615,0.0,1.0,0
350,17,4,15,3,0,0,0,0,0,0.0,Joey Carbery,72.0,0.0,10.0,JC206181,3.0,0.0,3
351,11,4,51,5,1,0,1,0,0,0.0,Conor Murray,76.0,0.0,9.0,CM573391,0.0,0.0,0
352,10,6,1,8,0,0,0,0,0,0.0,Dave Kilcoyne,64.0,0.0,1.0,DK192698,0.0,0.0,0
353,27,12,2,4,2,1,0,0,1,0.0,Scott Buckley,70.0,0.0,2.0,SB122898,0.0,1.0,0
354,3,4,1,6,1,0,0,0,0,0.0,James French,55.0,0.0,3.0,JF896660,0.0,0.0,0
355,8,5,2,5,1,0,0,1,0,0.0,Eoin O'Connor,70.0,0.0,4.0,EO797199,0.0,0.0,0
356,31,9,8,8,1,3,1,3,0,0.0,Tadhg Beirne,80.0,0.0,5.0,TB830937,0.0,0.0,0
357,16,5,4,6,1,2,0,0,0,0.0,Peter O'Mahony,80.0,0.0,6.0,PO196534,0.0,0.0,0
358,24,6,5,7,1,2,0,2,0,0.0,John Hodnett,70.0,0.0,7.0,JH753401,0.0,0.0,0
359,86,7,4,11,2,0,0,0,1,0.0,Daniel Okeke,80.0,0.0,8.0,DO113496,0.0,0.0,0
360,0,0,0,2,1,0,0,0,0,0.0,Declan Moore,10.0,1.0,2.0,DM474998,0.0,0.0,0
361,0,0,2,3,0,1,0,0,0,0.0,Mark Donnelly,16.0,1.0,1.0,MD604664,0.0,0.0,0
362,4,1,0,6,0,0,0,0,0,0.0,Roman Salanoa,25.0,1.0,3.0,RS890020,0.0,0.0,0
363,0,0,0,3,0,0,0,0,0,0.0,John Forde,10.0,1.0,4.0,JF699054,0.0,0.0,0
364,2,1,0,4,0,1,0,0,0,0.0,Conor Moloney,10.0,1.0,7.0,CM768172,0.0,0.0,0
365,0,0,0,0,0,0,0,0,0,0.0,Ethan Coughlan,4.0,1.0,9.0,EC343329,0.0,0.0,0
366,0,0,1,4,0,0,0,0,0,0.0,Tony Butler,8.0,1.0,10.0,TB887031,0.0,0.0,0
367,0,0,0,0,0,0,0,0,0,0.0,Jonathan Wren,8.0,1.0,15.0,JW646985,0.0,0.0,0
368,19,5,7,2,1,2,0,0,1,1.0,Brice Dulin,74.0,0.0,15.0,BD699423,0.0,0.0,0
369,69,6,1,4,0,0,0,0,1,1.0,Jules Favre,80.0,0.0,14.0,JF577912,0.0,0.0,0
370,6,6,10,8,1,0,0,2,0,1.0,Jérémy Sinzelle,80.0,0.0,13.0,JS167109,0.0,0.0,0
371,20,9,6,7,1,0,0,1,0,1.0,Jonathan Danty,80.0,0.0,12.0,JD100273,0.0,0.0,0
372,25,4,2,1,0,0,0,0,0,1.0,Arthur Retiere,23.0,0.0,11.0,AR816235,0.0,0.0,0
373,13,3,20,5,1,0,0,0,0,1.0,Ihaia West,80.0,0.0,10.0,IW480455,2.0,0.0,2
374,16,8,52,10,0,0,0,2,0,1.0,Tawera Kerr-Barlow,80.0,0.0,9.0,TK580092,0.0,0.0,0
375,6,10,6,12,3,0,0,1,0,1.0,Reda Wardi,69.0,0.0,1.0,RW793334,0.0,1.0,0
376,27,7,4,16,1,1,0,0,0,1.0,Pierre Bourgarit,80.0,0.0,2.0,PB688963,0.0,0.0,0
377,4,4,2,5,1,0,0,0,0,1.0,Uini Atonio,69.0,0.0,3.0,UA499525,0.0,0.0,0
378,5,2,1,16,1,0,0,0,0,1.0,Romain Sazy,67.0,0.0,4.0,RS861345,0.0,0.0,0
379,30,6,5,9,1,2,0,1,0,1.0,Will Skelton,80.0,0.0,5.0,WS998060,0.0,0.0,0
380,73,3,1,8,1,0,0,0,2,1.0,Paul Boudehent,53.0,0.0,6.0,PB548554,0.0,0.0,0
381,7,3,2,13,0,0,0,1,0,1.0,Victor Vito,80.0,0.0,7.0,VV677062,0.0,0.0,0
382,147,19,19,13,1,1,1,2,2,1.0,Gregory Alldritt,80.0,0.0,8.0,GA508879,0.0,0.0,0
383,0,0,0,0,0,0,0,0,0,1.0,Guillaume Lagahe,80.0,0.0,16.0,GL453958,0.0,0.0,0
384,0,0,1,3,1,0,0,0,0,1.0,Dany Priso,11.0,1.0,1.0,DP468664,0.0,0.0,0
385,0,0,0,5,1,0,0,0,0,1.0,Ramiro Herrera,11.0,1.0,3.0,RH300313,0.0,0.0,0
386,0,0,1,8,0,0,0,0,0,1.0,Thomas Lavault,13.0,1.0,4.0,TL115914,0.0,0.0,0
387,0,0,0,8,1,0,0,0,0,1.0,Remi Bourdeau,27.0,1.0,6.0,RB397386,0.0,1.0,0
388,0,0,0,1,0,0,0,0,0,1.0,Pierre Popelin,6.0,1.0,15.0,PP896178,0.0,0.0,0
389,65,10,5,4,1,0,0,1,1,1.0,Eneriko Buliruarua,57.0,1.0,11.0,EB471317,0.0,0.0,0
390,0,0,0,0,0,0,0,0,0,1.0,Thomas Berjon,80.0,0.0,23.0,TB759151,0.0,0.0,0
391,83,14,3,5,1,1,0,2,1,0.0,Josh McKay,80.0,0.0,15.0,JM626935,0.0,0.0,0
392,33,6,3,6,1,0,0,0,1,0.0,Kyle Steyn,80.0,0.0,14.0,KS314463,0.0,1.0,0
393,16,6,4,7,1,0,0,0,0,0.0,Sione Tuipulotu,80.0,0.0,13.0,ST886478,0.0,0.0,0
394,16,9,8,7,3,0,0,1,0,0.0,Sam Johnson,80.0,0.0,12.0,SJ801531,0.0,0.0,0
395,18,3,3,1,0,0,0,0,0,0.0,Cole Forbes,80.0,0.0,11.0,CF402519,0.0,0.0,0
396,21,7,30,9,2,0,0,0,0,0.0,Ross Thompson,80.0,0.0,10.0,RT731927,2.0,0.0,1
397,7,2,65,2,4,1,1,0,0,0.0,Ali Price,70.0,0.0,9.0,AP903050,0.0,0.0,0
398,4,4,1,9,0,0,0,1,0,0.0,Oli Kebble,41.0,0.0,1.0,OK971070,0.0,0.0,0
399,16,8,3,6,1,0,0,0,0,0.0,George Turner,58.0,0.0,2.0,GT723244,0.0,0.0,0
400,18,7,2,9,0,0,0,1,0,0.0,Zander Fagerson,67.0,0.0,3.0,ZF741855,0.0,0.0,0
401,12,2,5,4,2,0,0,0,1,0.0,Scott Cummings,65.0,0.0,4.0,SC459267,0.0,0.0,0
402,1,2,7,6,1,1,0,0,0,0.0,Richie Gray,62.0,0.0,5.0,RG676033,0.0,0.0,0
403,68,11,5,10,1,1,0,0,0,0.0,Matt Fagerson,65.0,0.0,6.0,MF352745,0.0,0.0,0
404,5,8,3,12,3,2,0,0,0,0.0,Rory Darge,80.0,0.0,7.0,RD673943,0.0,0.0,0
405,55,15,6,8,1,0,0,0,0,0.0,Jack Dempsey,80.0,0.0,8.0,JD501669,0.0,0.0,0
406,10,1,1,2,1,0,0,0,0,0.0,Johnny Matthews,22.0,1.0,2.0,JM921635,0.0,0.0,0
407,8,10,0,4,1,0,0,0,0,0.0,Jamie Bhatti,39.0,1.0,1.0,JB236972,0.0,0.0,0
408,1,2,1,2,0,0,0,0,0,0.0,Enrique Pieretto,80.0,0.0,18.0,EP607650,0.0,0.0,0
409,0,2,2,0,0,0,0,0,0,0.0,Lewis Bean,13.0,1.0,3.0,LB570794,0.0,0.0,0
410,3,1,1,0,0,0,0,0,0,0.0,Rob Harley,18.0,1.0,5.0,RH852856,0.0,0.0,0
411,3,1,0,2,0,0,0,0,0,0.0,Ally Miller,15.0,1.0,4.0,AM777039,0.0,0.0,0
412,2,1,23,1,1,0,0,0,0,0.0,George Horne,10.0,1.0,9.0,GH749231,0.0,0.0,0
413,0,0,0,0,0,0,0,0,0,0.0,Duncan Weir,80.0,0.0,23.0,DW998305,0.0,0.0,0
414,27,6,2,1,0,0,0,0,1,1.0,Thomas Larregain,69.0,0.0,15.0,TL970055,0.0,0.0,0
415,51,10,0,3,1,0,0,0,2,1.0,Martin Laveau,80.0,0.0,14.0,ML360406,0.0,1.0,0
416,3,2,3,3,1,1,1,1,0,1.0,Thomas Combezou,80.0,0.0,13.0,TC317967,0.0,0.0,0
417,22,6,0,7,1,0,0,0,0,1.0,Pierre Aguillon,80.0,0.0,12.0,PA852460,0.0,0.0,0
418,48,4,3,4,0,1,1,0,1,1.0,Filipo Nakosi,80.0,0.0,11.0,FN169223,0.0,0.0,0
419,5,1,3,9,2,0,0,1,0,1.0,Benjamin Urdapilleta,80.0,0.0,10.0,BU729534,2.0,0.0,1
420,1,2,19,2,1,0,0,0,0,1.0,Rory Kockott,61.0,0.0,9.0,RK621611,0.0,0.0,0
421,5,4,0,2,1,0,0,0,0,1.0,Antoine Tichit,50.0,0.0,1.0,AT618838,0.0,0.0,0
422,2,2,0,7,2,0,0,0,0,1.0,Paula Ngauamo,50.0,0.0,2.0,PN536328,0.0,0.0,0
423,4,3,0,8,1,0,0,0,0,1.0,Antoine Guillamon,50.0,0.0,3.0,AG517216,0.0,0.0,0
424,3,2,1,8,0,0,0,0,0,1.0,Theo Hannoyer,80.0,0.0,4.0,TH247920,0.0,0.0,0
425,0,0,1,4,0,0,0,0,0,1.0,Jack Whetton,50.0,0.0,5.0,JW673749,0.0,0.0,0
426,3,3,2,13,2,0,0,0,0,1.0,Nick Champion de Crespigny,75.0,0.0,6.0,NC122422,0.0,0.0,0
427,26,9,3,14,3,2,0,1,0,1.0,Josaia Raisuqe,80.0,0.0,7.0,JR531805,0.0,1.0,0
428,7,1,1,0,0,0,0,0,0,1.0,Teariki Ben-Nicholas,15.0,0.0,8.0,TB198799,0.0,0.0,0
429,8,3,0,3,1,1,0,0,0,1.0,Brice Humbert,30.0,1.0,2.0,BH841149,0.0,0.0,0
430,3,1,1,4,0,1,0,0,0,1.0,Julius Nostadt,30.0,1.0,1.0,JN692028,0.0,0.0,0
431,1,1,0,3,0,0,0,0,0,1.0,Matt Tierney,30.0,1.0,3.0,MT592807,0.0,0.0,0
432,7,6,1,3,1,0,0,0,0,1.0,Tom Staniforth,30.0,1.0,5.0,TS508982,0.0,0.0,0
433,4,1,5,6,1,0,0,1,0,1.0,Tyler Ardron,65.0,1.0,8.0,TA553921,0.0,0.0,0
434,4,1,0,1,0,0,0,0,0,1.0,Simon Meka,5.0,1.0,6.0,SM626433,0.0,0.0,0
435,9,2,3,0,0,0,0,1,0,1.0,Santiago Arata,19.0,1.0,9.0,SA730276,0.0,0.0,0
436,0,0,0,0,0,0,0,0,0,1.0,Louis Le Brun,11.0,1.0,15.0,LL253291,0.0,0.0,0
437,68,11,5,3,0,0,0,0,0,0.0,Tyrone Green,80.0,0.0,15.0,TG140377,0.0,0.0,0
438,29,6,1,0,1,0,0,0,0,0.0,Louis Lynagh,80.0,0.0,14.0,LL358015,0.0,1.0,0
439,63,6,5,1,0,0,0,0,2,0.0,Huw Jones,80.0,0.0,13.0,HJ337666,0.0,0.0,0
440,22,9,3,2,0,0,0,0,0,0.0,Andre Esterhuizen,70.0,0.0,12.0,AE859027,0.0,0.0,0
441,13,4,2,8,1,1,0,0,0,0.0,Cadan Murley,80.0,0.0,11.0,CM337255,0.0,0.0,0
442,64,5,20,5,0,0,0,2,1,0.0,Marcus Smith,80.0,0.0,10.0,MS438642,2.0,0.0,2
443,21,2,54,0,0,0,1,0,0,0.0,Danny Care,64.0,0.0,9.0,DC572851,0.0,0.0,0
444,4,5,5,4,0,0,0,0,0,0.0,Joe Marler,70.0,0.0,1.0,JM130488,0.0,0.0,0
445,6,3,2,5,0,0,0,0,0,0.0,Jack Walker,74.0,0.0,2.0,JW464654,0.0,0.0,0
446,23,2,0,5,0,0,0,0,0,0.0,Will Collier,55.0,0.0,3.0,WC705990,0.0,0.0,0
447,4,9,3,4,3,0,1,1,0,0.0,Hugh Tizard,75.0,0.0,4.0,HT443979,0.0,0.0,0
448,4,3,3,11,0,0,0,0,0,0.0,Stephan Lewies,80.0,0.0,5.0,SL689048,0.0,0.0,0
449,18,10,3,9,2,0,0,0,0,0.0,James Chisholm,80.0,0.0,6.0,JC684099,0.0,0.0,0
450,2,3,1,3,0,1,0,0,0,0.0,Tom Lawday,52.0,0.0,7.0,TL410187,0.0,0.0,0
451,29,10,9,5,1,2,0,1,1,0.0,Alex Dombrandt,80.0,0.0,8.0,AD528464,0.0,1.0,0
452,0,0,0,3,0,0,0,0,0,0.0,Jack Musk,6.0,1.0,2.0,JM544254,0.0,0.0,0
453,0,0,1,2,0,0,0,0,0,0.0,Santiago Garcia Botta,10.0,1.0,1.0,SG959191,0.0,0.0,0
454,0,1,1,4,1,0,0,0,0,0.0,Simon Kerrod,25.0,1.0,3.0,SK536861,0.0,0.0,0
455,0,0,0,1,0,0,0,0,0,0.0,George Hammond,5.0,1.0,4.0,GH195403,0.0,0.0,0
456,3,3,1,2,0,1,0,0,0,0.0,Jack Kenningham,28.0,1.0,7.0,JK878294,0.0,0.0,0
457,0,0,13,1,0,0,0,0,0,0.0,Lewis Gjaltema,16.0,1.0,9.0,LG419681,0.0,0.0,0
458,0,0,0,0,0,0,0,0,0,0.0,Will Edwards,80.0,0.0,22.0,WE425400,0.0,0.0,0
459,0,0,0,0,0,0,0,0,0,0.0,Oscar Beard,10.0,1.0,12.0,OB494824,0.0,0.0,0
