,Player,MP,T,TA,C,P,DG,M,CA,PK(%),MK,BH(%),PM,O,BTs,Kon,TM,MT,TS(%),DT(%),TW,TC,HE,PC,OPC,SPC,LW,LS,YC,RC,at_home,pos_num_x,is_sub,PlayGuid,T_per80m,TA_per80m,C_per80m,P_per80m,DG_per80m,M_per80m,CA_per80m,MK_per80m,PM_per80m,O_per80m,BTs_per80m,Kon_per80m,TM_per80m,MT_per80m,TW_per80m,TC_per80m,HE_per80m,PC_per80m,OPC_per80m,SPC_per80m,LW_per80m,LS_per80m,YC_per80m,RC_per80m,TS(%)_per80m,TW(%)_per80m,MpCA_per80m,pos_num_y
376,Dan Sheehan,69.0,0.0,1.0,0.0,0.0,0.0,69.0,10.0,0.0,0.0,100.0,6.0,1.0,1.0,0.0,9.0,1.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,DS458390,0.0,1.089434068861047,0.0,0.0,0.0,75.17095075141224,10.89434068861047,0.0,6.536604413166282,1.089434068861047,1.089434068861047,0.0,9.804906619749422,1.089434068861047,0.0,1.089434068861047,1.089434068861047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,6.8999999999999995,2
377,Tadhg Furlong,61.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,TF974321,0.0,0.0,0.0,0.0,0.0,24.639439469856118,7.0398398485303195,0.0,5.866533207108599,0.0,0.0,0.0,9.38645313137376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.5,3
378,Tadhg Beirne,61.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,7.0,0.0,100.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1,4,0,TB830937,0.0,0.0,0.0,0.0,0.0,30.505972676964713,7.0398398485303195,0.0,8.21314648995204,0.0,0.0,0.0,8.21314648995204,0.0,1.17330664142172,0.0,0.0,2.34661328284344,1.17330664142172,0.0,5.866533207108599,0.0,0.0,0.0,1.0,1.0,4.333333333333333,4
379,Ryan Baird,80.0,1.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,0.0,100.0,4.0,0.0,2.0,1.0,13.0,1.0,92.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,5,0,RB604593,1.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,4.0,0.0,2.0,1.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.9285714285714286,0.5,6.75,5
380,Peter O'Mahony,80.0,1.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,5.0,1.0,83.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,6,0,PO196534,1.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8333333333333334,0.5,5.375,8
381,Josh van der Flier,80.0,0.0,0.0,0.0,0.0,0.0,72.0,10.0,0.0,0.0,100.0,12.0,0.0,2.0,1.0,10.0,1.0,92.0,8.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,JV681352,0.0,0.0,0.0,0.0,0.0,72.0,10.0,0.0,12.0,0.0,2.0,1.0,10.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.5,7.2,7
382,Caelan Doris,54.0,0.0,0.0,0.0,0.0,0.0,112.0,14.0,0.0,0.0,100.0,8.0,1.0,3.0,0.0,7.0,0.0,100.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,8,0,CD872704,0.0,0.0,0.0,0.0,0.0,141.73269040695098,17.716586300868872,0.0,10.123763600496499,1.2654704500620624,3.7964113501861876,0.0,8.858293150434436,0.0,1.2654704500620624,1.2654704500620624,2.5309409001241248,0.0,0.0,0.0,5.0618818002482495,0.0,0.0,0.0,1.0,0.5,8.0,6
383,Rob Herring,11.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,RH218431,0.0,0.0,0.0,0.0,0.0,187.51217437285027,11.719510898303142,0.0,7.813007265535428,0.0,0.0,0.0,3.906503632767714,0.0,0.0,3.906503632767714,3.906503632767714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2
384,Dave Kilcoyne,37.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,4.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,DK192698,0.0,0.0,0.0,0.0,0.0,40.493317347485835,8.098663469497167,0.0,1.6197326938994336,0.0,0.0,0.0,6.478930775597735,4.859198081698301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285715,,5.0,1
385,Finlay Bealham,19.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,FB999044,0.0,0.0,0.0,0.0,0.0,10.368606778689948,5.184303389344974,0.0,2.592151694672487,0.0,0.0,0.0,5.184303389344974,0.0,0.0,0.0,0.0,2.592151694672487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,3
386,Kieran Treadwell,19.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,4.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,4,1,KT442140,2.592151694672487,0.0,0.0,0.0,0.0,31.105820336069844,5.184303389344974,0.0,5.184303389344974,0.0,2.592151694672487,0.0,10.368606778689948,5.184303389344974,0.0,0.0,0.0,0.0,0.0,0.0,5.184303389344974,0.0,0.0,0.0,0.6666666666666666,,6.0,5
387,Jack Conan,26.0,0.0,0.0,0.0,0.0,0.0,67.0,10.0,0.0,0.0,100.0,1.0,1.0,2.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8,1,JC661063,0.0,0.0,0.0,0.0,0.0,138.53339230818153,20.676625717639034,0.0,2.0676625717639037,2.0676625717639037,4.135325143527807,0.0,6.2029877152917114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0676625717639037,0.0,0.0,0.0,1.0,,6.7,8
388,Craig Casey,19.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,100.0,29.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,CC999056,0.0,2.592151694672487,0.0,0.0,0.0,2.592151694672487,5.184303389344974,0.0,75.17239914550211,0.0,0.0,0.0,2.592151694672487,2.592151694672487,0.0,2.592151694672487,2.592151694672487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,9
389,Johnny Sexton,27.0,0.0,1.0,4.0,0.0,0.0,30.0,3.0,0.0,28.0,96.0,23.0,2.0,2.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1,JS228312,0.0,2.0132568931601247,8.053027572640499,0.0,0.0,60.397706794803746,6.039770679480375,56.371193008483495,46.30490854268287,4.026513786320249,4.026513786320249,0.0,2.0132568931601247,0.0,2.0132568931601247,0.0,2.0132568931601247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10
390,James Hume,33.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1,JH441458,0.0,0.0,0.0,0.0,0.0,40.270504371207466,5.252674483200974,0.0,1.7508914944003247,0.0,0.0,1.7508914944003247,1.7508914944003247,0.0,0.0,1.7508914944003247,1.7508914944003247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.666666666666666,14
391,Edoardo Padovani,80.0,0.0,0.0,0.0,1.0,0.0,18.0,4.0,0.0,82.0,57.0,0.0,0.0,1.0,0.0,5.0,3.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,EP413386,0.0,0.0,0.0,1.0,0.0,18.0,4.0,82.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,4.5,15
392,Pierre Bruno,20.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,PB659777,0.0,0.0,0.0,0.0,0.0,19.974283218617114,4.993570804654278,0.0,0.0,0.0,4.993570804654278,0.0,9.987141609308557,0.0,0.0,0.0,0.0,2.496785402327139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.0,14
393,Juan Ignacio Brex,80.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,12.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,JB459700,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,,4.6,13
394,Leonardo Marin,69.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,74.0,77.0,4.0,0.0,1.0,0.0,8.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,LM196125,0.0,0.0,0.0,0.0,0.0,29.41471985924827,6.536604413166282,80.61812109571747,4.357736275444188,0.0,1.089434068861047,0.0,8.715472550888377,1.089434068861047,0.0,1.089434068861047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,4.5,12
395,Monty Ioane,80.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,82.0,2.0,2.0,2.0,0.0,5.0,0.0,100.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,MI848101,0.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3,11
396,Paolo Garbisi,77.0,0.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,270.0,55.0,8.0,0.0,0.0,0.0,18.0,2.0,90.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,PG443746,0.0,0.0,0.0,1.0219966490055827,0.0,21.461929629117236,3.065989947016748,275.93909523150734,8.175973192044662,0.0,0.0,0.0,18.39593968210049,2.0439932980111655,0.0,0.0,1.0219966490055827,1.0219966490055827,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,,7.0,10
397,Stephen Varney,40.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,156.0,83.0,32.0,0.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,SV899630,0.0,0.0,0.0,0.0,0.0,3.074487147360963,3.074487147360963,239.80999749415514,49.19179435777541,0.0,0.0,0.0,4.611730721041445,0.0,0.0,4.611730721041445,1.5372435736804815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9
398,Danilo Fischetti,80.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,15.0,1.0,94.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,DF470268,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9375,0.6666666666666666,3.4285714285714284,1
399,Gianmarco Lucchesi,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,GL369503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,2
400,Pietro Ceccarelli,40.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7.0,1.0,88.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,0,PC874545,0.0,0.0,0.0,0.0,0.0,12.297948589443852,4.611730721041445,0.0,0.0,0.0,0.0,0.0,10.76070501576337,1.5372435736804815,0.0,0.0,0.0,1.5372435736804815,1.5372435736804815,0.0,0.0,0.0,0.0,0.0,0.875,,2.6666666666666665,3
401,Niccolo Cannone,49.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,11.0,0.0,100.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,NC161980,0.0,0.0,0.0,0.0,0.0,20.19121027632118,5.384322740352314,0.0,0.0,0.0,1.3460806850880784,0.0,14.806887535968864,0.0,0.0,0.0,0.0,1.3460806850880784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.7500000000000004,4
402,Federico Ruzza,68.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,6.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0,5,0,FR364036,0.0,0.0,0.0,0.0,0.0,9.890176044053577,3.2967253480178593,0.0,5.494542246696432,0.0,0.0,0.0,6.593450696035719,1.0989084493392864,0.0,0.0,1.0989084493392864,1.0989084493392864,1.0989084493392864,0.0,4.395633797357146,0.0,0.0,0.0,0.8571428571428571,,2.9999999999999996,5
403,Giovanni Pettinelli,69.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,12.0,1.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,6,0,GP143195,0.0,0.0,0.0,0.0,0.0,22.87811544608199,8.715472550888377,0.0,2.178868137722094,1.089434068861047,0.0,0.0,13.073208826332564,1.089434068861047,1.089434068861047,0.0,0.0,0.0,0.0,0.0,2.178868137722094,1.089434068861047,0.0,0.0,0.923076923076923,1.0,2.625,6
404,Michele Lamaro,64.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,18.0,8.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,0,ML280219,0.0,0.0,0.0,0.0,0.0,51.280414375784225,9.11651811125053,0.0,1.1395647639063162,0.0,0.0,0.0,20.51216575031369,9.11651811125053,1.1395647639063162,0.0,0.0,0.0,0.0,0.0,1.1395647639063162,0.0,0.0,0.0,0.6923076923076923,1.0,5.624999999999999,7
405,Toa Halafihi,20.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,5.0,0.0,100.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,TH129032,0.0,0.0,0.0,0.0,0.0,29.961424827925672,7.490356206981418,0.0,2.496785402327139,0.0,0.0,0.0,12.483927011635696,0.0,2.496785402327139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8
406,Hame Faiva,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,EF299957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.407379634890452,0.0,0.0,0.0,0.0,4.203689817445226,0.0,0.0,0.0,0.0,0.0,4.203689817445226,1.0,,,2
407,Ivan Nemer,60.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,14.0,1.0,93.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,1,IN229463,0.0,0.0,0.0,0.0,0.0,5.926248647785678,2.370499459114271,0.0,3.555749188671407,0.0,1.1852497295571356,0.0,16.5934962137999,1.1852497295571356,0.0,1.1852497295571356,1.1852497295571356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,2.5,2
408,Tiziano Pasquali,40.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0,6.0,1.0,86.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,3,1,TP244548,0.0,0.0,0.0,0.0,0.0,4.611730721041445,1.5372435736804815,12.297948589443852,0.0,0.0,0.0,0.0,9.22346144208289,1.5372435736804815,0.0,0.0,0.0,3.074487147360963,3.074487147360963,0.0,1.5372435736804815,0.0,0.0,0.0,0.8571428571428572,,3.0000000000000004,3
409,David Sisi,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,5.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,1,DS555250,0.0,0.0,0.0,0.0,0.0,0.0,3.6551536362587074,0.0,3.6551536362587074,0.0,0.0,0.0,18.275768181293536,3.6551536362587074,0.0,0.0,0.0,0.0,0.0,0.0,3.6551536362587074,0.0,0.0,0.0,0.8333333333333334,,0.0,6
410,Manuel Zuliani,31.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,7.0,0.0,100.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,MZ598684,0.0,0.0,0.0,0.0,0.0,51.18411585738388,3.6560082755274204,0.0,1.8280041377637102,0.0,0.0,0.0,12.79602896434597,0.0,1.8280041377637102,0.0,1.8280041377637102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.999999999999998,6
411,Braam Steyn,22.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,3.0,1.0,100.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,1,AS421316,0.0,0.0,0.0,0.0,0.0,46.60011293871683,4.660011293871683,0.0,4.660011293871683,0.0,0.0,0.0,6.990016940807525,2.3300056469358417,0.0,0.0,0.0,2.3300056469358417,0.0,0.0,0.0,0.0,2.3300056469358417,0.0,0.75,,10.0,6
412,Alessandro Fusco,40.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,165.0,72.0,19.0,0.0,3.0,0.0,5.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,AF878846,0.0,0.0,0.0,0.0,0.0,30.74487147360963,6.148974294721926,253.64518965727947,29.20762789992915,0.0,4.611730721041445,0.0,7.686217868402408,1.5372435736804815,0.0,3.074487147360963,1.5372435736804815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,5.0,9
413,Marco Zanon,14.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,6.0,1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,1,MZ899300,0.0,0.0,0.0,0.0,0.0,22.76657156410896,6.50473473260256,0.0,0.0,0.0,3.25236736630128,0.0,19.51420419780768,3.25236736630128,3.25236736630128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,1.0,3.5,12
414,Liam Williams,67.0,0.0,0.0,0.0,0.0,0.0,88.0,9.0,0.0,162.0,69.0,3.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,LW454197,0.0,0.0,0.0,0.0,0.0,97.56095215577757,9.977824652295434,179.6008437413178,3.3259415507651444,0.0,0.0,1.1086471835883813,1.1086471835883813,0.0,0.0,2.2172943671767626,1.1086471835883813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.777777777777777,15
415,Alex Cuthbert,80.0,0.0,0.0,0.0,0.0,0.0,76.0,10.0,0.0,83.0,85.0,2.0,1.0,2.0,0.0,4.0,1.0,80.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,AC437780,0.0,0.0,0.0,0.0,0.0,76.0,10.0,83.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7.6,14
416,Owen Watkin,80.0,0.0,0.0,0.0,0.0,0.0,69.0,8.0,0.0,21.0,83.0,3.0,1.0,1.0,0.0,7.0,2.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,OW990997,0.0,0.0,0.0,0.0,0.0,69.0,8.0,21.0,3.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,,8.625,13
417,Jonathan Davies,65.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,86.0,1.0,0.0,0.0,0.0,3.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,JD474655,0.0,0.0,0.0,0.0,0.0,37.25578359020508,5.644815695485617,0.0,1.1289631390971235,0.0,0.0,0.0,3.3868894172913704,1.1289631390971235,0.0,1.1289631390971235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,6.6000000000000005,12
418,Josh Adams,80.0,0.0,0.0,0.0,0.0,0.0,56.0,7.0,0.0,124.0,77.0,4.0,1.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,JA935900,0.0,0.0,0.0,0.0,0.0,56.0,7.0,124.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,11
419,Dan Biggar,80.0,0.0,0.0,0.0,3.0,0.0,25.0,3.0,0.0,495.0,73.0,37.0,0.0,0.0,0.0,7.0,0.0,100.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,DB100356,0.0,0.0,0.0,3.0,0.0,25.0,3.0,495.0,37.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.333333333333334,10
420,Tomos Williams,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,TW860822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.461977038611,4.203689817445226,0.0,0.0,0.0,8.407379634890452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,9
421,Gareth Thomas,53.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,11.0,1.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,GT324524,0.0,0.0,0.0,0.0,0.0,21.76795898515349,3.841404526791793,0.0,1.2804681755972642,0.0,0.0,0.0,14.085149931569905,1.2804681755972642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666667,,5.666666666666666,1
422,Ryan Elias,55.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,8.0,1.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,RE827406,0.0,0.0,0.0,0.0,0.0,53.792023873575815,10.007818395083872,0.0,1.250977299385484,0.0,0.0,0.0,10.007818395083872,1.250977299385484,0.0,0.0,0.0,1.250977299385484,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,,5.375,2
423,Tomas Francis,59.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,TF414345,0.0,0.0,0.0,0.0,0.0,4.790272832779423,1.1975682081948558,0.0,0.0,0.0,0.0,0.0,8.38297745736399,1.1975682081948558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,,4.0,3
424,Will Rowlands,80.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,0.0,0.0,100.0,3.0,0.0,0.0,1.0,9.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1,4,0,WR283546,0.0,0.0,0.0,0.0,0.0,51.0,6.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.5,8.5,4
425,Adam Beard,80.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1,5,0,AB882295,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,4.2,5
