,,M_per80m,M_per80m,C_per80m,C_per80m,P_per80m,P_per80m,T_per80m,T_per80m,MT_per80m,MT_per80m,TW_per80m,TW_per80m,TC_per80m,TC_per80m,DB_per80m,DB_per80m,TA_per80m,TA_per80m,O_per80m,O_per80m,CB_per80m,CB_per80m,LW_per80m,LW_per80m,LS_per80m,LS_per80m,DB_per_Break_per80m,DB_per_Break_per80m,Meters_per_Carry_per80m,Meters_per_Carry_per80m,%Successful_per80mackles_per80m,%Successful_per80mackles_per80m,%Turnovers_Won_per80m,%Turnovers_Won_per80m
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
PlayGuid,pos_num_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO190508,2.0,29.185267701151265,45.46127707641883,9.19085417561557,8.512697639913327,4.731482586930508,5.17824592478472,12.34969919497923,6.341746405978181,1.1400582445411551,1.4757968577614766,0.39941422510536717,0.805358414525633,1.287382178908767,2.2450762303096607,1.201954221537545,1.9323825227675921,0.0,0.0,0.18807954173029845,0.4358727641226654,0.3747972259843245,1.1029356528957341,0.0,0.0,0.0,0.0,0.12346480679814015,0.20664727946012326,2.972530864197531,2.2404148626434632,0.9246302082086397,0.08656197044186358,0.18518518518518517,0.3830087666400944
GP493738,13.0,33.219146098501575,27.688348247622134,5.00926711789405,3.6463614727756473,1.4303410084835915,1.963383075074012,4.946362586228972,3.6198259885978192,1.1340730200431497,1.2793797789764898,0.4534791092287151,0.8622264678167564,1.0429251077236055,1.084460915869903,2.207560247717017,2.4834014474393404,0.300003192645365,0.6088931997592935,0.18589337139378215,0.4331769772316644,0.5807796805636145,0.8110962360687539,0.0,0.0,0.0,0.0,0.30357975357975353,0.3161525142741198,5.8955576830576835,3.768264876355976,0.7530864197530864,0.30385129125546195,0.18055555555555555,0.3236964809272814
GP926844,4.0,7.570205415573252,7.867817692173764,4.996555537791287,2.4464629006411256,4.133907145804118,2.2453465465491407,10.432507374607844,4.444277127074083,0.848840529322924,1.0065925926424617,0.40120645931182647,0.7101678385946986,0.5344004060951911,0.6742089897981273,0.4523596238515941,0.5208460109992011,0.0633091535503509,0.26859799071980106,0.1111111111111111,0.4714045207910316,0.22617981192579706,0.4356682732097985,4.082619503750161,2.2955109713534227,0.0,0.0,0.12037037037037036,0.17078782804315387,1.8655643738977072,2.3601559734156723,0.916547958214625,0.10124857996257791,0.25,0.4287464628562721
GS257247,9.0,40.954534117921234,46.42765683654771,4.190250940495966,3.1482615599979464,56.44387941460377,26.188767940662164,2.60119887636375,2.549518149309704,1.2075273031810638,1.228236509259009,0.173668554484884,0.5410842428976518,1.6128571054963876,1.7159901009702327,0.6760656076216003,1.228807965974043,0.26669684859080434,0.5313600824755091,0.5957207431200049,1.0383318615086947,0.5289211000115143,0.8483867033185966,0.0,0.0,0.0,0.0,0.11911375661375662,0.2289054487166071,7.091666666666667,7.098215975488527,0.5582010582010581,0.4010974525990004,0.05555555555555555,0.16169041669088863
GW407387,13.0,31.673071098673407,57.489333450447404,5.4536032539439026,4.458556219691082,2.4037666992984987,2.5985125767504527,5.544070115854049,3.293587226800316,1.8494926532805094,1.759592044669443,0.28700948091703044,0.702436679661744,0.38179044897427383,0.626996832891034,1.5526963886700393,2.407766058606889,0.0,0.0,1.123540981700642,1.959053835443301,0.4163694136586088,1.397474329818796,0.0,0.0,0.0,0.0,0.18199404761904764,0.2872090117665344,3.3738095238095243,3.845751648835378,0.6209280303030303,0.34399615777428416,0.14583333333333334,0.3435921354681384
GW735121,9.0,7.603589223829691,9.787244852902067,4.422998076582993,4.810713587231762,28.767162688375116,26.066728767159898,3.08987725522103,3.2662513925751493,1.0734644078925482,1.2631170098840871,0.280345014560777,1.0489549945765795,1.3585869056307176,2.0966801631599976,1.5594518412967315,2.7125225199447076,0.13677061888809566,0.5117487964562867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23095238095238096,0.3694450182227681,1.0579931972789116,1.1195687381210842,0.4404761904761904,0.4152907685783811,0.047619047619047616,0.1781741612749496
HA370010,15.0,110.77448199977812,66.61681957922059,10.249230989107039,3.5477828244163603,4.359525181775209,2.468836721249377,2.037382053767721,2.818596958470058,0.46247470397222135,0.8668365782723062,0.0,0.0,1.459080007546788,1.5601334642011673,5.622424292063228,3.211423986810786,0.356683628903877,0.9436961788077085,1.4974206693602412,1.4903652313829623,1.4848742320006245,1.7569526693280528,0.0,0.0,0.0,0.0,0.6207792207792208,0.3685450615818526,11.49935064935065,6.208144936907841,0.4404761904761905,0.46823715331659843,0.0,0.0
HD699895,14.0,48.89308818589566,61.72437439852531,6.645208993500826,4.843988127795007,1.783670467898116,2.1680369283431293,4.076631692075172,4.071694608500901,1.1911567203604432,0.9523180430687127,0.560690029121554,1.4834463796491948,0.6710243348545121,1.0101825131038744,2.349752403119051,4.967727769511633,0.0,0.0,0.0,0.0,0.3853100491402263,1.0194345676791157,0.0,0.0,0.0,0.0,0.26190476190476186,0.4575209250137055,5.966666666666668,5.389023480564368,0.5333333333333333,0.4109609335312651,0.14285714285714285,0.37796447300922725
HE127014,1.0,8.108530133082198,11.78064728984404,5.217249002344386,3.58567673346716,1.457610961724608,1.509690111851605,10.09050764300018,6.0220473782039505,0.8075380611981225,0.9588551915793916,0.0670332214062539,0.2763850522833996,0.47292657906827573,0.7830074813020397,0.18671087193245817,0.5339063701616018,0.0727625515904532,0.30000768579689285,0.1397957729967071,0.39500456158423697,0.0,0.0,0.0,0.0,0.0,0.0,0.026470588235294117,0.07524469885568255,1.6990196078431374,2.198740726942066,0.8813428401663695,0.2369158772388431,0.058823529411764705,0.24253562503633297
HJ337666,13.0,51.41365317092945,45.03661414708832,7.21031808209875,4.617460703160581,3.8254715793297502,3.2981399594494554,8.73355461952584,7.797631146199442,0.8278813614604459,1.1856069942872847,0.3739603720703273,0.7708123154819327,1.124228972147823,1.735486666139292,2.6595803047664197,3.22552904376429,0.21250444724064815,0.4228591128495517,1.035772405939047,1.8384545545650532,0.6371182668071694,0.8379649975515305,0.1072412893459113,0.3212880674316618,0.0,0.0,0.2984051036682615,0.3136328964512606,5.609170653907496,4.545475434118227,0.8208118981664689,0.2744936817718479,0.16666666666666666,0.3469443332443555
HL618150,6.0,24.35844591086582,18.85950929405513,7.687735362082769,3.5783428313944046,4.328901458655239,2.632556325432622,9.760128074273897,4.475260735995625,1.6961246740743283,1.4850912879054927,0.35294117647058826,0.701888209634219,1.0199136896300716,0.9207481696764621,1.0927621968816974,1.132875633029847,0.0,0.0,0.19230241863831204,0.429122881514521,0.18345067434722204,0.409212881808436,6.551111969514195,3.344771970720771,0.24227420375898678,0.45094054791771276,0.14362745098039215,0.14610016826986275,3.431232492997199,2.7032017047974364,0.8446655316333366,0.13397927009047425,0.1372549019607843,0.2584360959430291
HO175730,9.0,13.813885755761307,21.830734639973254,1.341411839989104,1.97430658737816,30.57690505054641,25.33603196357139,3.62210394869701,3.8014879907235124,1.2675147941073408,2.365778874329873,0.3516805286027289,0.9947027463450369,0.3516805286027289,0.9947027463450369,1.0593349715381626,1.9860389733372512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.46291004988627577,4.25,7.106335201775948,0.5208333333333333,0.466645407679039,0.0625,0.1767766952966369
HP136103,14.0,36.82387333344501,25.23626524921414,6.020491489603842,2.5714534587305153,2.3994513306768472,1.8827014920938685,5.793460252630706,2.7232604637825664,1.7004342907188656,1.4695371605725036,0.3046497735574601,0.5494826924810113,1.1317388248207905,1.033587022683755,1.8224842550886906,1.7980111449121894,0.05263157894736842,0.22941573387056177,0.42105263157894735,0.606976978666884,0.4966085497995074,0.5422400483528066,0.0,0.0,0.0,0.0,0.2917160325055062,0.2588597889301615,5.917634996582365,3.39582903288196,0.7913470172758098,0.16257192708448595,0.14035087719298245,0.2736535945288687
HP862671,11.0,60.85686061381542,43.51475594980449,8.441957225533814,3.46543796237242,4.797589418260962,3.4061857026553852,4.190529844704686,3.1103510420250657,1.7676146372913877,1.2766889954547926,0.21428571428571427,0.4258153136263201,1.1482956488452634,1.0742236023600205,2.05021791400579,1.949921529953401,0.07990439027876962,0.29897485212222624,1.3612886986755353,1.3200259463373898,0.916396542501135,1.152427281620484,0.30899205711235683,0.6497676835496913,0.0,0.0,0.23023801595230164,0.2101368481322902,7.191182626896913,4.228749562126819,0.6104514533085962,0.3059583506768802,0.08928571428571429,0.18623658591712297
HR101296,9.0,44.80067065267578,32.40527391609096,6.105259862758596,3.141258152678594,47.556087069202405,15.021041380827361,3.8143594996536243,3.2812234141018104,1.4123463918826666,1.422554024354339,0.0,0.0,1.1967825921652646,1.2596053157248561,2.2443639177410826,2.3610825016579424,0.639874611300687,0.9441257909962998,0.5625950571703258,0.871575482036386,0.7683045348747753,1.0307386065131727,0.0,0.0,0.0,0.0,0.302125850340136,0.3057583650209257,6.346343537414966,4.112765394562753,0.713404452690167,0.2650010917656542,0.0,0.0
HS586007,13.0,31.487998557638054,22.607724890816176,7.4722706305011855,3.3948119526074354,10.222270630501185,5.290234300672679,5.561749909852378,1.6863172899365626,1.8333333333333333,1.5859229221975182,0.28087495492618925,0.7181148807818467,1.5833333333333333,1.378954368902449,1.5154374774630945,1.6193772075657744,0.08333333333333333,0.28867513459481287,0.34877081079642797,0.5174345790753816,0.8642082882595226,0.9842854399236953,0.0,0.0,0.0,0.0,0.22308802308802309,0.2285174918506589,4.277164502164502,2.507388033727707,0.7926136363636364,0.17583062418760806,0.10416666666666667,0.29112503822032876
HS767035,10.0,9.765948183256361,13.801651403630196,3.809276595576615,3.938053524129382,10.557420911223815,12.677198217364351,3.7759989523022814,4.628937883352825,1.0496236955574612,1.5156146891411677,0.14285714285714285,0.4780914437337574,0.22367477828483734,0.6412522642922028,0.8049529483630234,1.2814893437081427,0.0,0.0,0.18228591132208144,0.4818613859236019,0.0,0.0,0.17605573066578972,0.6174066665556897,0.047619047619047616,0.21821789023599236,0.10937263794406651,0.1756368427167328,1.4972411186696901,2.327926229024617,0.4498022015823873,0.42826625400467,0.07936507936507936,0.2561414952881817
HT443979,5.0,11.330822375484155,12.916865936288353,5.582089784508908,4.941276935452353,1.9187563464369985,1.353029003397769,9.549848311273553,6.285527412469352,0.6332304299507594,0.9327099184995404,0.13043478260869565,0.45769658728016,0.5168760598676875,0.7463292166451578,0.4409770969273345,0.8559309959989221,0.08695652173913043,0.41702882811414954,0.30434782608695654,0.6349504353380414,0.21739130434782608,0.42174116783664994,0.9817975546612637,1.0878734633007079,0.0,0.0,0.05910651133763262,0.12632940376875693,1.4557615217226199,1.4083698354985408,0.8168703880660404,0.3305397135722796,0.06521739130434782,0.22884829364008
HT779571,2.0,33.399578871652494,28.298142085223724,8.886635960635198,3.567124294809472,6.271861493496369,3.146477688450368,12.117574768770211,5.567046987575733,1.6445995732381837,1.9381630312103502,0.29262567163320213,0.5107862786300715,1.2711349433415686,1.4881839508757129,1.9046712318227905,2.215000194975755,0.05263157894736842,0.22941573387056177,0.2564915262890376,0.5261077013827168,0.2834237030096589,0.7841471357919871,0.0,0.0,0.05263157894736842,0.22941573387056177,0.17823740586898482,0.17884745528363913,3.3697609408135722,2.4678267795842688,0.8952117634596859,0.11201548774240021,0.1754385964912281,0.33551914910360137
HW230339,4.0,8.622953277073277,8.629902942429068,5.0969110739469246,3.5394354694179553,1.9396726797321404,1.9037415679574337,11.515868059591618,4.668400979233874,0.9750120275988263,1.0910989428189803,0.46746173540438285,0.6096433880308514,0.7119669942851775,1.0147489798652354,0.6113401782773975,0.6831563491189622,0.045454545454545456,0.21320071635561041,0.14478407861623344,0.3743975143740449,0.0,0.0,2.595045254769375,2.1459430197414995,0.053874987707142524,0.2526960914018749,0.10963203463203462,0.11943582344957974,1.6165313852813854,1.248243933480303,0.9250596187438295,0.08750387794928625,0.32954545454545453,0.4457895859913676
HW938842,3.0,3.9518502681751033,5.758331465881929,3.1303948033448,3.0450178875935228,0.6392109275700742,0.8465215627721133,8.948958486749257,4.6702247371796455,0.9844653355522212,0.9777017018600729,0.2704440616573304,0.6321257670985858,0.3593633022288927,0.6603678507787617,0.19137305479451183,0.4474458464025373,0.0,0.0,0.0,0.0,0.0,0.0,0.10424810828212366,0.36112604027516015,0.0,0.0,0.027777777777777776,0.06487491201346025,0.7291666666666666,0.9039231273742364,0.8683201058201058,0.1628542379586911,0.16666666666666666,0.38924947208076155
IA314592,3.0,2.7247623675305506,4.128216968088838,4.662912416852129,2.996026256469957,4.353774599825591,2.7022705333908212,9.801469570081087,5.69520121932791,1.1560895650788656,1.3131713164714598,0.1595657220361116,0.5527518754259162,0.1831514082232144,0.6344550890407913,0.0,0.0,0.0,0.0,0.09238726529903178,0.32003887494053623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976190476190476,0.6335351044019468,0.883801383801384,0.10139618472261307,0.08333333333333333,0.2886751345948129
IL562145,15.0,51.533123199627575,36.578067892213966,7.061769653839228,3.419595777577309,9.539260889835003,12.933690665205141,5.579678588141274,3.8092133938978368,1.805911413332839,1.5349041012898292,0.25,0.5773502691896257,1.15524230444474,1.1025241726976664,3.5435596633456,3.44597860099164,0.20353843422547074,0.6016347017060792,0.6940539194036301,0.9542613903654471,1.1636307878545717,1.2401949799860708,0.0,0.0,0.0,0.0,0.5703125,0.7108781036367927,6.6987227182539675,3.8751806925369006,0.6796875,0.2726550779372049,0.09375,0.20155644370746376
IM649529,2.0,9.834417636166844,16.46874911640249,6.286563862517969,6.25031266539443,3.030337634812558,2.7176049730549607,6.366334700182291,5.11993148504648,0.6527751832737784,1.3786601868502864,0.0,0.0,0.21888369928754375,0.6921710324320131,0.0,0.0,0.0,0.0,0.12369633770377045,0.3911621653652769,0.21888369928754375,0.6921710324320131,0.0,0.0,0.0,0.0,0.0,0.0,1.2916666666666665,1.868042647621658,0.655,0.460947092649712,0.0,0.0
IV740967,9.0,15.772982718903954,11.827085938939328,4.257111013930708,2.055179132654052,46.64737256573098,17.05473271307101,2.940660908001973,2.169213624542225,0.5920151648520571,1.1600636211443454,0.344826325501356,0.8114015125778916,1.1166034493604307,1.7764755426197811,0.12928334698109253,0.5330488952364226,0.35360923353519785,0.7893844049505012,0.5286861117308344,0.8403466450689775,0.059244484609576945,0.24427126778056563,0.0,0.0,0.0,0.0,0.01680672268907563,0.0692958928675237,3.534453781512605,2.141761975043702,0.7150326797385621,0.3870580150885643,0.1323529411764706,0.3321055820775357
IW695430,13.0,19.74745815033694,15.109045037400907,5.691351823123227,3.0663456284594774,5.60985516759126,3.4372062016643588,4.804392754399404,3.2531752024470886,2.1106525491917734,1.4438413040874858,0.2222222222222222,0.42779263194649864,0.6111111111111112,0.9164438231805327,0.6666666666666666,0.9074852129730302,0.1111111111111111,0.32338083338177726,0.3333333333333333,0.7669649888473704,0.16666666666666666,0.3834824944236852,0.3410869313281287,0.6947061395729406,0.0,0.0,0.09618606701940034,0.12501812733623593,2.980767997434664,2.004809617110417,0.6162037037037037,0.28562327533013177,0.11574074074074076,0.2637383471528101
JA194925,3.0,9.435930895188665,7.909705849202366,5.359389859932327,2.520520895274324,1.5601864613085048,1.6670272878519032,10.720477427037602,6.153710053783923,1.3747563252289965,1.4948430478453194,0.5458678168961885,1.0596807587030614,0.5354172806345712,0.9268940342466483,0.6971005928947221,1.3565104732685314,0.0,0.0,0.2805750580968262,0.5931138380873071,0.0,0.0,0.07526420927314156,0.29149702908034714,0.0,0.0,0.10507936507936509,0.17946232790003191,1.6196825396825398,1.212716228158011,0.8817406978985926,0.14238287329018579,0.26666666666666666,0.45773770821706344
JA764978,3.0,0.4010206969549344,1.0111741759195805,4.207738730633677,4.266927332226862,1.6004776528513787,2.1819202189770355,6.416609167026201,5.221169277838409,0.5788671893098553,1.0962694321344888,0.3255419693973095,1.1277104619843454,0.19416713724465348,0.6726146937358781,0.0,0.0,0.0,0.0,0.5825014117339604,2.017844081207634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.5752963663112336,0.7229437229437229,0.4402833639858396,0.08333333333333333,0.2886751345948129
JA894551,8.0,50.722512264138174,24.486961231580814,9.657166613900728,3.975110298242875,3.1213782543881345,2.121587706822517,9.260129922042045,3.7095091922330075,0.8417627665518518,0.8811275103009143,0.6855542212461854,0.8602434829749843,0.7272081483586952,0.8105057858254879,3.103773587405872,2.2115380995622256,0.11847248944134127,0.3573253512202115,0.555422906227675,0.7363426371976723,0.5533558796244984,0.7084399694894986,0.5643434588384737,0.8269051210694952,0.0,0.0,0.33162283622809935,0.2642077716394932,5.394179869837764,2.93633853217469,0.9126929626237105,0.09628752636515185,0.3385964912280701,0.411150622409832
JB276930,4.0,16.11801991422761,11.604116126511329,8.808068973486648,3.284977542813958,4.134340953215659,2.8792271027863325,11.16950821075619,5.963544003223378,0.550774141873426,1.0001261329884625,0.45471327029429137,0.7245962420629413,0.8459928660242451,1.0459863574894501,1.377318334381921,1.6881596962678154,0.0,0.0,0.3615928620756991,0.7538555276539322,0.1111111111111111,0.4714045207910316,1.3644186501078541,1.5421410229744141,0.399878716593254,0.7256698867213204,0.1614057239057239,0.2100080109845192,1.8869648869648872,1.7193975748776098,0.9549803591470258,0.07895936579619835,0.2222222222222222,0.3570027736477083
JB479472,8.0,25.977944669723506,18.163798834571917,8.25571743424819,4.10366930379001,4.975799245115164,2.1393027001486176,8.65836175852737,2.9513763396862376,1.3675178429595365,1.4069446494184479,0.53424944043042,0.7688199873794167,0.8490449613517165,0.8013101816423734,1.5113696683788311,2.038301291048115,0.07692307692307693,0.2773500981126146,0.5442437688572792,0.7882316558384496,0.4515441331116023,0.7553464107836372,3.132536514159187,2.8518650470539217,0.23076923076923078,0.4385290096535146,0.20186743081479924,0.2907682415497141,3.494303065355697,2.9054276371096672,0.8728937728937729,0.11717255530841236,0.21794871794871795,0.32903207786188304
