,M,C,P,T,MT,TW,TC,DB,TA,O,CB,LW,LS,at_home,p_name,min_played,is_sub,pos_num_x,PlayGuid,M_per80m,C_per80m,P_per80m,T_per80m,MT_per80m,TW_per80m,TC_per80m,DB_per80m,TA_per80m,O_per80m,CB_per80m,LW_per80m,LS_per80m,Meters_per_Carry_per80m,%Successful_per80mackles_per80m,%Turnovers_Won_per80m,DB_per_Break_per80m,pos_num_y
678,2,3,1,5,0,0,1,0,0,1,0,1,0,0,Tim Swinson,74,0,5,TS662989,2.0913525873236423,3.1370288809854636,1.0456762936618211,5.228381468309106,0.0,0.0,1.0456762936618211,0.0,0.0,1.0456762936618211,0.0,1.0456762936618211,0.0,0.6666666666666666,1.0,0.0,0.0,5.0
679,25,5,0,11,1,1,0,1,0,0,0,0,0,0,Jackson Wray,80,0,6,JW399145,25.0,5.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9166666666666666,1.0,0.2,6.0
680,8,3,0,9,1,1,0,1,0,0,0,0,0,0,Ben Earl,66,0,7,BE558129,8.949291711222198,3.3559843917083243,0.0,10.067953175124973,1.1186614639027748,1.1186614639027748,0.0,1.1186614639027748,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.9,1.0,0.3333333333333333,7.0
681,37,14,8,9,1,2,2,4,0,0,0,0,0,0,Billy Vunipola,80,0,8,VV741662,37.0,14.0,8.0,9.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.642857142857143,0.9,0.5,0.2857142857142857,8.0
682,11,4,1,8,0,1,0,0,0,0,0,0,0,0,Tom Woolstencroft,22,1,2,TW899795,25.63006211629426,9.320022587743367,2.3300056469358417,18.640045175486733,0.0,2.3300056469358417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.0,1.0,0.0,2.0
683,6,4,0,9,1,2,1,0,0,0,0,0,0,0,Eroni Mawi,62,1,1,EM590593,6.9703316385203635,4.646887759013575,0.0,10.455497457780545,1.1617219397533938,2.3234438795067875,1.1617219397533938,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000002,0.9,0.6666666666666666,0.0,1.0
684,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Alec Clarey,16,1,3,AC798222,0.0,0.0,0.0,8.828878651016685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
685,0,0,0,3,1,0,0,0,0,0,0,0,0,0,Callum Hunter-Hill,6,1,5,CH461248,0.0,0.0,0.0,18.82407210658958,6.274690702196527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0
686,0,0,0,9,1,0,0,0,0,0,0,0,0,0,Andy Christie,14,1,7,AC758187,0.0,0.0,0.0,29.271306296711522,3.25236736630128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,6.0
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Simpson,80,1,-1,JS782283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
688,3,1,0,0,0,0,1,0,0,0,0,0,0,0,Alex Goode,18,1,11,AG979668,8.091511031944753,2.6971703439815844,0.0,0.0,0.0,0.0,2.6971703439815844,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0
689,4,1,0,1,0,0,1,0,0,0,0,0,0,0,Dominic Morris,12,1,10,DM369563,14.62061454503483,3.6551536362587074,0.0,3.6551536362587074,0.0,0.0,3.6551536362587074,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,12.0
690,23,9,10,3,0,1,0,3,0,1,0,0,0,1,Tom Penny,80,0,15,TP431285,23.0,9.0,10.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.5555555555555554,1.0,1.0,0.3333333333333333,15.0
691,53,9,0,4,0,0,1,1,0,0,0,0,0,1,Adam Radwan,80,0,14,AR914169,53.0,9.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.888888888888889,1.0,0.0,0.1111111111111111,14.0
692,3,1,2,7,0,0,1,0,0,0,0,0,0,1,Ben Stevenson,80,0,13,BS407552,3.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0
693,15,5,5,12,1,1,0,0,0,2,1,0,0,1,Pete Lucock,80,0,12,PL480020,15.0,5.0,5.0,12.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.9230769230769231,1.0,0.0,12.0
694,76,9,0,3,0,0,0,4,0,0,0,0,0,1,Nathan Earle,73,0,11,NE806229,80.10223547216533,9.485791042756421,0.0,3.1619303475854736,0.0,0.0,0.0,4.215907130113965,0.0,0.0,0.0,0.0,0.0,8.444444444444445,1.0,0.0,0.4444444444444444,11.0
695,8,4,5,4,2,0,2,2,0,1,0,0,0,1,Will Haydon-Wood,80,0,10,WH996540,8.0,4.0,5.0,4.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.5,10.0
696,0,2,51,4,0,0,1,0,1,0,0,0,0,1,Louis Schreuder,80,0,9,LS101938,0.0,2.0,51.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
697,0,1,0,11,3,0,0,0,0,0,0,0,0,1,Adam Brocklebank,55,0,1,AB332520,0.0,1.250977299385484,0.0,13.760750293240324,3.7529318981564517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142858,0.0,0.0,1.0
698,27,6,3,13,1,0,1,0,0,0,0,0,0,1,George McGuigan,75,0,2,GM717660,28.0147814344525,6.225506985433889,3.1127534927169447,13.488598468440093,1.0375844975723147,0.0,1.0375844975723147,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.9285714285714286,0.0,0.0,2.0
699,0,1,0,7,2,1,0,0,0,0,0,0,0,1,Mark Tampin,80,0,3,MT656123,0.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,1.0,0.0,3.0
700,0,1,2,10,2,1,0,0,0,0,0,2,1,1,Marco Fuser,75,0,4,MF969568,0.0,1.0375844975723147,2.0751689951446295,10.375844975723147,2.0751689951446295,1.0375844975723147,0.0,0.0,0.0,0.0,0.0,2.0751689951446295,1.0375844975723147,0.0,0.8333333333333334,1.0,0.0,4.0
701,6,5,3,13,1,0,1,0,0,0,0,4,0,1,Philip van der Walt,80,0,5,CV871679,6.0,5.0,3.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2,0.9285714285714286,0.0,0.0,6.0
702,105,13,2,9,1,0,1,2,0,1,1,0,0,1,Callum Chick,80,0,6,CC621973,105.0,13.0,2.0,9.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,8.076923076923077,0.9,0.0,0.15384615384615385,8.0
703,7,5,2,8,4,0,0,0,0,0,0,5,0,1,Will Welch,80,0,7,WW657895,7.0,5.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.4,0.6666666666666666,0.0,0.0,7.0
704,17,7,3,10,0,2,1,1,0,0,0,0,0,1,Carl Fearns,59,0,8,CF997884,20.358659539312548,8.38297745736399,3.5927046245845675,11.975682081948557,0.0,2.3951364163897115,1.1975682081948558,1.1975682081948558,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,1.0,0.6666666666666666,0.14285714285714285,8.0
705,2,1,1,2,0,1,0,0,0,1,0,0,0,1,Jamie Blamire,5,1,2,JB951848,14.518265907394285,7.259132953697143,7.259132953697143,14.518265907394285,0.0,7.259132953697143,0.0,0.0,0.0,7.259132953697143,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0
706,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Kyle Cooper,25,1,1,KC290866,0.0,2.126033980727912,0.0,2.126033980727912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
707,0,0,0,3,0,0,0,0,0,0,0,0,0,1,Trevor Davison,80,1,-1,TD547427,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
708,0,0,0,3,0,0,0,0,0,0,0,0,0,1,Will Montgomery,5,1,4,WM634583,0.0,0.0,0.0,21.777398861091427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
709,15,5,1,3,0,0,0,1,0,1,0,0,0,1,Gary Graham,21,1,8,GG484795,36.14644602034945,12.048815340116484,2.4097630680232967,7.2292892040698895,0.0,0.0,0.0,2.4097630680232967,0.0,2.4097630680232967,0.0,0.0,0.0,3.0,1.0,0.0,0.19999999999999998,8.0
710,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cameron Nordli-Kelemeti,80,1,-1,CN262869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
711,13,5,4,3,0,0,1,0,1,0,1,0,0,1,Brett Connon,80,1,-1,BC715151,13.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6,1.0,0.0,0.0,10.0
712,42,3,1,1,1,0,0,1,0,1,1,0,0,1,George Wacokecoke,7,1,11,GW407387,233.23706426787308,16.659790304848077,5.5532634349493595,5.5532634349493595,5.5532634349493595,0.0,0.0,5.5532634349493595,0.0,5.5532634349493595,5.5532634349493595,0.0,0.0,14.0,0.5,0.0,0.33333333333333337,13.0
713,47,6,3,1,2,0,4,1,0,1,1,0,0,0,Ali Crossdale,49,0,15,AC236132,63.26579219913969,8.07648411052847,4.038242055264235,1.3460806850880784,2.692161370176157,0.0,5.384322740352314,1.3460806850880784,0.0,1.3460806850880784,1.3460806850880784,0.0,0.0,7.833333333333334,0.3333333333333333,0.0,0.16666666666666666,15.0
714,39,5,1,1,1,0,0,1,0,0,1,0,0,0,Marcus Watson,80,0,14,MW483035,39.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.8,0.5,0.0,0.2,15.0
715,48,8,1,8,1,0,2,1,0,0,1,0,0,0,Sam Spink,80,0,13,SS731305,48.0,8.0,1.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.8888888888888888,0.0,0.125,13.0
716,3,3,6,8,0,1,0,1,0,0,0,0,0,0,Jimmy Gopperth,80,0,12,JG291696,3.0,3.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,12.0
717,54,9,3,3,1,0,2,1,0,0,0,0,0,0,Josh Bassett,80,0,11,JB730395,54.0,9.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,0.0,0.1111111111111111,11.0
718,8,7,21,5,2,0,1,2,0,2,0,0,0,0,Jacob Umaga,80,0,10,JU557208,8.0,7.0,21.0,5.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.1428571428571428,0.7142857142857143,0.0,0.2857142857142857,10.0
719,41,6,72,7,0,0,4,1,0,1,1,0,0,0,Dan Robson,80,0,9,DR199381,41.0,6.0,72.0,7.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,6.833333333333333,1.0,0.0,0.16666666666666666,9.0
720,6,4,1,13,1,0,0,0,0,0,0,0,0,0,Robin Hislop,48,0,1,RH517906,8.184319051879262,5.456212701252841,1.3640531753132104,17.732691279071737,1.3640531753132104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9285714285714286,0.0,0.0,1.0
721,16,3,3,11,0,0,0,0,0,0,0,0,0,0,Tom Cruse,65,0,2,TC616571,18.063410225553977,3.3868894172913704,3.3868894172913704,12.418594530068358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333334,1.0,0.0,0.0,2.0
722,7,4,0,11,0,1,0,0,0,0,0,0,0,0,Jeff Toomaga-Allen,65,0,3,JA194925,7.9027419736798645,4.515852556388494,0.0,12.418594530068358,0.0,1.1289631390971235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.0,1.0,0.0,3.0
723,22,9,0,6,3,1,0,2,0,0,0,5,1,0,Vaea Fifita,80,0,4,VF222878,22.0,9.0,0.0,6.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,2.4444444444444446,0.6666666666666666,1.0,0.2222222222222222,4.0
724,3,5,6,5,0,0,0,0,0,1,0,8,1,0,Elliott Stooke,80,0,5,ES861253,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.6,1.0,0.0,0.0,5.0
725,18,10,5,11,1,1,0,3,0,0,0,7,0,0,Brad Shields,80,0,6,BS229326,18.0,10.0,5.0,11.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,1.8,0.9166666666666666,1.0,0.3,6.0
726,23,6,4,5,1,2,0,1,0,0,0,0,0,0,Gabriel Oghre,65,0,7,GO190508,25.96615219923384,6.773778834582741,4.515852556388494,5.644815695485617,1.1289631390971235,2.257926278194247,0.0,1.1289631390971235,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.8333333333333333,1.0,0.16666666666666669,2.0
727,60,15,4,10,0,1,0,2,0,0,0,0,0,0,Tom Willis,80,0,8,TW972045,60.0,15.0,4.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.13333333333333333,8.0
728,3,1,1,5,1,0,1,0,0,0,0,0,0,0,Dan Frost,15,1,2,DF201535,9.264627553675016,3.088209184558339,3.088209184558339,15.441045922791693,3.088209184558339,0.0,3.088209184558339,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8333333333333333,0.0,0.0,2.0
729,4,2,0,4,0,0,0,0,0,0,0,0,0,0,Tom West,32,1,1,TW876975,7.153382790366966,3.576691395183483,0.0,7.153382790366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
730,6,3,0,1,0,0,0,0,0,0,0,0,0,0,Biyi Alo,15,1,3,AA215543,18.529255107350032,9.264627553675016,0.0,3.088209184558339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tim Cardall,80,1,-1,TC170753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
732,15,1,2,3,0,0,0,2,0,0,1,0,0,0,Ben Morris,15,1,7,BM108753,46.323137768375084,3.088209184558339,6.176418369116678,9.264627553675016,0.0,0.0,0.0,6.176418369116678,0.0,0.0,3.088209184558339,0.0,0.0,15.0,1.0,0.0,2.0,7.0
733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Porter,80,1,-1,WP963564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Simonds,80,1,-1,WS659471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
735,3,1,0,3,1,1,0,0,0,0,0,0,0,0,Zach Kibirige,31,1,15,ZK819089,5.484012413291131,1.8280041377637102,0.0,5.484012413291131,1.8280041377637102,1.8280041377637102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.7500000000000001,1.0,0.0,14.0
736,8,5,6,2,2,0,1,1,0,1,0,0,0,1,James Shillcock,80,0,15,JS140995,8.0,5.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6,0.5,0.0,0.2,15.0
737,35,7,4,4,0,0,1,3,0,1,0,1,0,1,Melani Nanai,80,0,14,MN727559,35.0,7.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.42857142857142855,14.0
738,23,5,3,3,1,1,2,3,0,0,0,0,0,1,Ollie Lawrence,80,0,13,OL421360,23.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.6,0.75,0.3333333333333333,0.6,13.0
739,9,8,5,7,0,1,0,0,0,0,1,0,0,1,Francois Venter,80,0,12,JV998880,9.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.125,1.0,1.0,0.0,12.0
740,20,3,1,5,1,0,0,0,0,0,0,0,0,1,Noah Heward,76,0,11,NH576853,20.59387430626906,3.0890811459403595,1.029693715313453,5.148468576567265,1.029693715313453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666666,0.8333333333333334,0.0,0.0,15.0
741,6,1,8,2,0,0,0,0,0,0,0,0,0,1,Owen Williams,46,0,10,OW499460,8.41289372691023,1.4021489544850383,11.217191635880306,2.8042979089700766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0
742,9,2,51,6,0,0,2,0,0,0,0,0,0,1,Willi Heinz,59,0,9,WH931587,10.778113873753702,2.3951364163897115,61.07597861793765,7.185409249169135,0.0,0.0,2.3951364163897115,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,0.0,9.0
743,5,7,0,3,0,1,1,1,0,0,0,0,0,1,Ethan Waller,54,0,1,EW846348,6.3273522503103115,8.858293150434436,0.0,3.7964113501861876,0.0,1.2654704500620624,1.2654704500620624,1.2654704500620624,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.5,0.14285714285714288,1.0
744,4,3,1,6,0,0,0,0,0,0,0,0,0,1,Scott Baldwin,54,0,2,SB772508,5.0618818002482495,3.7964113501861876,1.2654704500620624,7.592822700372375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,2.0
745,2,8,0,3,1,0,1,1,0,0,0,0,0,1,Christian Judge,66,0,3,CJ241057,2.2373229278055495,8.949291711222198,0.0,3.3559843917083243,1.1186614639027748,0.0,1.1186614639027748,1.1186614639027748,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.125,3.0
746,8,4,1,2,0,0,0,0,0,0,0,0,0,1,Matt Garvey,41,0,4,MG413461,12.097715209853245,6.0488576049266225,1.5122144012316556,3.0244288024633112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0
747,0,5,1,13,3,1,0,0,0,0,0,4,0,1,Justin Clegg,80,0,5,JC308530,0.0,5.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8125,1.0,0.0,5.0
748,24,11,2,1,2,0,1,0,0,0,0,4,0,1,Ted Hill,80,0,6,TH269409,24.0,11.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.1818181818181817,0.3333333333333333,0.0,0.0,7.0
749,8,7,3,9,0,1,0,1,0,1,0,0,0,1,Samuel Lewis,80,0,7,SL298387,8.0,7.0,3.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1428571428571428,1.0,1.0,0.14285714285714285,7.0
750,21,6,7,6,0,0,1,1,0,0,0,2,0,1,Matt Kvesic,49,0,8,MK726490,28.267694386849644,8.07648411052847,9.42256479561655,8.07648411052847,0.0,0.0,1.3460806850880784,1.3460806850880784,0.0,0.0,0.0,2.692161370176157,0.0,3.4999999999999996,1.0,0.0,0.16666666666666666,8.0
751,17,3,0,0,1,0,0,0,0,0,0,0,0,1,Niall Annett,26,1,2,NA757073,35.15026371998636,6.2029877152917114,0.0,0.0,2.0676625717639037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666666,0.0,0.0,0.0,2.0
752,1,2,1,3,0,0,0,0,1,0,0,0,0,1,Marc Thomas,26,1,1,MT799689,2.0676625717639037,4.135325143527807,2.0676625717639037,6.2029877152917114,0.0,0.0,0.0,0.0,2.0676625717639037,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0
753,0,3,0,0,0,0,0,0,0,0,0,0,0,1,Jack Owlett,80,1,-1,JO388285,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
754,17,8,0,5,0,0,0,5,0,0,0,0,0,1,Kyle Hatherell,39,1,4,KH157231,26.578597795656446,12.507575433250093,0.0,7.8172346457813084,0.0,0.0,0.0,7.8172346457813084,0.0,0.0,0.0,0.0,0.0,2.125,1.0,0.0,0.625,6.0
755,9,5,2,1,0,0,1,1,0,0,0,0,0,1,Sione Vailanu,31,1,8,SV573128,16.45203723987339,9.14002068881855,3.6560082755274204,1.8280041377637102,0.0,0.0,1.8280041377637102,1.8280041377637102,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.2,8.0
756,14,2,16,2,0,0,1,0,0,1,0,0,0,1,Will Chudley,21,1,9,WC675291,33.73668295232615,4.819526136046593,38.556209088372746,4.819526136046593,0.0,0.0,2.4097630680232967,0.0,0.0,2.4097630680232967,0.0,0.0,0.0,6.999999999999999,1.0,0.0,0.0,9.0
757,0,0,9,2,1,0,0,0,0,0,0,0,0,1,Billy Searle,14,1,3,BS839713,0.0,0.0,29.271306296711522,6.50473473260256,3.25236736630128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,10.0
758,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Oli Morris,4,1,11,OL112103,0.0,0.0,0.0,7.259132953697143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
759,69,8,3,4,0,0,2,3,0,0,2,0,0,0,Jason Woodward,80,0,15,JW564534,69.0,8.0,3.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,8.625,1.0,0.0,0.375,15.0
760,6,4,2,2,1,0,0,0,1,1,0,0,0,0,Jonny May,70,0,14,JM704886,6.481280766579856,4.320853844386571,2.1604269221932855,2.1604269221932855,1.0802134610966427,0.0,0.0,0.0,1.0802134610966427,1.0802134610966427,0.0,0.0,0.0,1.5,0.6666666666666666,0.0,0.0,11.0
761,0,2,1,5,1,0,2,0,0,0,0,0,0,0,Billy Twelvetrees,80,0,13,WT524638,0.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,12.0
762,6,3,8,6,1,0,1,0,0,0,0,0,0,0,Mark Atkinson,80,0,12,MA234988,6.0,3.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,0.0,0.0,12.0
763,11,4,0,6,1,0,0,1,0,0,0,0,0,0,Ollie Thorley,70,0,11,OT282658,11.88234807206307,4.320853844386571,0.0,6.481280766579856,1.0802134610966427,0.0,0.0,1.0802134610966427,0.0,0.0,0.0,0.0,0.0,2.75,0.8571428571428571,0.0,0.25,11.0
764,30,6,6,7,0,0,0,1,1,0,0,0,0,0,Adam Hastings,80,0,10,AH313483,30.0,6.0,6.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.16666666666666666,10.0
765,0,0,39,9,1,2,1,0,0,0,0,0,0,0,Ben Meehan,78,0,9,BM865132,0.0,0.0,39.56496797226981,9.130377224369955,1.0144863582633283,2.0289727165266567,1.0144863582633283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6666666666666666,0.0,9.0
766,1,1,0,11,1,0,1,0,0,0,0,0,0,0,Harry Elrington,74,0,1,HE127014,1.0456762936618211,1.0456762936618211,0.0,11.502439230280034,1.0456762936618211,0.0,1.0456762936618211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666667,0.0,0.0,1.0
767,7,4,2,14,1,0,1,0,0,1,0,0,0,0,Jack Singleton,78,0,2,JS176680,7.101404507843299,4.057945433053313,2.0289727165266567,14.202809015686597,1.0144863582633283,0.0,1.0144863582633283,0.0,0.0,1.0144863582633283,0.0,0.0,0.0,1.75,0.9333333333333333,0.0,0.0,2.0
768,4,4,1,9,1,1,0,2,0,0,0,0,0,0,Kirill Gotovtsev,78,0,3,KG899842,4.057945433053313,4.057945433053313,1.0144863582633283,9.130377224369955,1.0144863582633283,1.0144863582633283,0.0,2.0289727165266567,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.5,3.0
769,2,8,0,20,3,1,0,1,0,0,0,3,0,0,Freddie Clarke,80,0,4,FC501339,2.0,8.0,0.0,20.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.25,0.8695652173913043,1.0,0.125,4.0
770,1,3,1,21,3,1,0,0,0,1,0,2,1,0,Andrew Davidson,80,0,5,AD842237,1.0,3.0,1.0,21.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.3333333333333333,0.875,1.0,0.0,5.0
771,31,10,1,12,1,0,0,1,0,0,0,2,0,0,Ruan Ackermann,74,0,6,RA293163,32.415965103516456,10.456762936618212,1.0456762936618211,12.548115523941854,1.0456762936618211,0.0,0.0,1.0456762936618211,0.0,0.0,0.0,2.0913525873236423,0.0,3.1,0.9230769230769231,0.0,0.09999999999999999,8.0
772,0,2,3,14,1,1,1,0,0,0,0,6,0,0,Lewis Ludlow,80,0,7,LL719541,0.0,2.0,3.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.9333333333333333,0.5,0.0,7.0
773,27,14,3,13,1,0,2,3,0,0,0,0,0,0,Ben Morgan,70,0,8,BM181390,29.16576344960935,15.122988455353,3.240640383289928,14.042774994256355,1.0802134610966427,0.0,2.1604269221932855,3.240640383289928,0.0,0.0,0.0,0.0,0.0,1.9285714285714282,0.9285714285714286,0.0,0.21428571428571427,8.0
774,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Henry Walker,2,1,2,HW640021,0.0,0.0,0.0,14.518265907394285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
775,0,0,1,2,0,0,0,0,0,0,0,0,0,0,Val Rapava-Ruskin,6,1,1,VR507937,0.0,0.0,6.274690702196527,12.549381404393054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
776,0,1,1,3,0,0,0,0,0,0,0,0,0,0,Jamal Ford-Robinson,2,1,3,JF619423,0.0,7.259132953697143,7.259132953697143,21.777398861091427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
777,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Freddie Thomas,6,1,6,FT614827,0.0,6.274690702196527,0.0,12.549381404393054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
