idPlayer,playguid,name,most_common_position_num,games_played,m_tries,s_tries,m_try_assist,s_try_assist,m_conversions,s_conversions,m_penalty_goals,s_penalty_goals,m_meters_made,s_meters_made,m_carries,s_carries,m_passes_made,s_passes_made,m_offloads,s_offloads,m_tackles_made,s_tackles_made,m_missed_tackles,s_missed_tackles,m_turnovers_won,s_turnovers_won,m_turnovers_conceded,s_turnovers_conceded,m_lineouts_won,s_lineouts_won,m_lineouts_stolen,s_lineouts_stolen,m_defenders_beaten,s_defenders_beaten,m_clean_breaks,s_clean_breaks,elo_score,defense_score,attack_score,open_score
1428,DR189503,"Daniel Ramsay",4,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,36.0000,NULL,8.0000,NULL,6.0000,NULL,0.0000,NULL,8.0000,NULL,1.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0000,NULL,1183.2110,0.0172,0.4050,0.1106
1429,FM528244,"Fabrice Metz",5,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.5729,5.0529,5.5133,2.1026,2.0066,0.0094,0.5000,0.7071,8.0265,0.0375,0.5000,0.7071,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1178.6249,0.0095,0.2625,0.0620
1430,RH213627,"Reece Hewat",6,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4037,4.0798,5.4521,1.5023,2.0475,1.0034,0.3571,0.6185,11.2849,2.0245,0.6667,1.1547,0.3571,0.6185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3333,0.5774,1155.4105,0.0103,0.3512,0.1164
1431,TH916653,"Thibault Hamonou",7,3,0.0000,0.0000,0.3835,0.6642,0.0000,0.0000,0.0000,0.0000,20.9583,9.4942,3.7340,2.4613,1.8570,0.6470,0.7168,0.6253,5.7112,3.4499,1.0701,1.0073,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7869,0.6821,1159.2807,0.0086,0.3053,0.0954
1432,JJ140793,"Jordan Joseph",8,2,0.5000,0.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6230,0.8810,9.4011,1.9814,5.7807,2.5184,1.0401,0.0567,6.2406,0.3403,1.0401,0.0567,3.0802,1.3008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1170.6474,0.0109,0.3579,0.0728
1433,YD975445,"Youri Delhommel",3,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9879,11.2404,4.7553,1.0306,1.9206,0.1310,0.0000,0.0000,7.7751,3.2402,0.9140,1.2926,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1188.3635,0.0051,0.1357,0.0571
1434,TB787335,"Teo Bordenave",1,3,0.6711,1.1624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6491,9.9755,3.7977,3.6886,1.1752,1.0481,0.0000,0.0000,6.1946,2.5973,0.5041,0.8731,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6711,1.1624,1180.1939,0.0043,0.1511,0.0449
1435,NV556641,"Maks van Dyk",3,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0225,2.0669,5.3029,0.2561,0.0000,0.0000,0.0000,0.0000,13.9881,3.4845,1.2805,1.8109,0.9140,1.2926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1182.9690,0.0067,0.1908,0.0914
1436,HA555695,"Hugo Auradou",4,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.9776,41.5425,4.5613,2.7576,3.5367,3.0781,0.0000,0.0000,9.1660,3.6056,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6234,1.0797,1177.3093,0.0037,0.1760,0.0438
1437,MP619005,"Martin Puech",5,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5634,0.6174,4.1269,3.0079,0.7817,1.1055,0.0000,0.0000,6.1903,4.5118,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1192.2000,0.0111,0.2851,0.1068
1438,PA258408,"Paul Auradou",15,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5000,13.4350,4.0000,5.6569,5.4533,2.1874,0.0000,0.0000,7.3598,6.1656,1.0000,1.4142,0.5000,0.7071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1182.1750,0.0038,0.2055,0.0276
1439,MH536852,"Michael Harris",7,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,51.2601,NULL,4.6600,NULL,9.3200,NULL,0.0000,NULL,11.6500,NULL,2.3300,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1195.5066,0.0047,0.1114,0.0304
1440,TC527000,"Thomas Carol",11,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.6432,47.3257,6.0440,2.6137,2.8207,1.1353,0.7767,1.3452,1.8966,2.4480,0.3432,0.5945,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0143,1.0067,1174.3572,0.0054,0.1844,0.0815
1441,TH334570,"Terrence Hepetema",12,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,42.0000,NULL,9.0000,NULL,13.0000,NULL,1.0000,NULL,7.0000,NULL,1.0000,NULL,1.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1216.0000,0.0335,0.8725,0.1296
1442,RJ630423,"Rory Jennings",10,2,0.0000,0.0000,0.0000,0.0000,2.5572,0.3624,0.0000,0.0000,31.8944,41.1267,6.8401,1.7158,17.2572,24.4054,1.1505,1.6270,7.3526,5.5171,1.4067,1.9894,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1209.4648,0.0140,0.3922,0.0720
1443,RM337337,"Reece Marshall",2,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,14.7148,NULL,5.8859,NULL,0.0000,NULL,0.0000,NULL,8.8289,NULL,2.9430,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1203.2452,0.0067,0.1745,0.0259
1444,RS761393,"Rob Simmons",5,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4170,6.5777,4.7516,2.3864,5.8353,2.4684,0.4170,0.7223,10.9189,2.1227,0.6667,0.5774,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1243.9567,0.0317,0.5512,0.1535
1445,SM106654,"Steve Mafi",4,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1202.3085,0.0046,0.1200,0.0178
1446,GC609436,"Gervais Cordin",15,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,21.5174,5.6667,5.5076,4.3333,4.5092,0.3333,0.5774,1.0000,1.0000,0.3333,0.5774,0.3333,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1200.5564,0.0359,0.3908,0.0942
1447,JW549875,"Jiuta Wainiqolo",14,6,0.1667,0.4082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0828,26.5283,5.5938,1.6268,3.1454,2.8849,1.2187,0.7497,3.0313,2.2000,2.1979,0.8179,0.1667,0.4082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5939,0.6823,1222.9660,0.0314,0.3832,0.1746
1448,TS470490,"Thomas Salles",15,2,0.5000,0.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,59.3970,10.0000,1.4142,9.5000,4.9497,0.5000,0.7071,4.0000,2.8284,1.0000,0.0000,0.5000,0.7071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0000,1.4142,1197.6272,0.0511,0.5422,0.0825
1449,JH679708,"Julien Heriteau",13,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0635,23.6420,6.7219,7.6026,5.8827,4.5121,0.0000,0.0000,2.7752,1.7862,1.3461,1.9036,0.6730,0.9518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1199.2144,0.0204,0.3372,0.0412
1450,CK283853,"Cheslin Kolbe",11,3,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3659,27.4530,7.3415,4.0284,3.5041,3.9020,0.6667,1.1547,2.5041,1.3183,0.6667,0.5774,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3333,0.5774,1206.8491,0.0306,0.4651,0.0795
1451,LC975591,"Louis Carbonel",10,4,0.0000,0.0000,0.7500,0.9574,2.3547,1.0816,1.5000,2.3805,45.8723,14.6693,8.3489,2.3835,21.1223,8.6608,0.2500,0.5000,4.6047,3.0482,1.8198,1.7270,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7500,0.5000,1232.5930,0.0339,0.4485,0.1436
1452,BS995585,"Baptiste Serin",9,4,0.5401,0.6237,0.8242,1.6484,0.0000,0.0000,0.0000,0.0000,36.6926,21.8103,5.9172,2.0959,53.8059,22.8990,0.5341,0.6173,8.0477,2.0250,0.8148,1.0359,1.0789,0.8977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5341,0.6173,1228.5624,0.0326,0.4390,0.2025
1453,FF808461,"Florian Fresia",1,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8036,1.6258,2.7131,0.8837,0.5642,1.1283,0.0000,0.0000,2.6753,2.3665,1.1883,0.9273,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1202.7490,0.0206,0.2302,0.0758
1454,AE446903,"Anthony Etrillard",2,5,0.3364,0.7522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.4774,19.7031,5.8740,4.6455,0.6056,0.8377,0.0000,0.0000,5.0030,4.6787,1.1100,1.8250,1.1771,1.8420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1215.5663,0.0138,0.1899,0.0757
1455,ES553205,"Emerick Setiano",3,4,0.6242,1.2484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4072,14.8143,4.4152,4.3229,0.9592,1.2771,0.0000,0.0000,5.2142,2.4524,0.9592,1.2771,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1189.7820,0.0124,0.1479,0.0292
1456,QR795671,"Quinn Roux",4,3,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3835,3.1844,3.1003,3.5678,3.5340,3.1393,0.0000,0.0000,6.5930,2.1408,0.3835,0.6642,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1205.1957,0.0341,0.3747,0.0981
1457,BA191671,"Brian Alainu'uese",5,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3277,9.1422,7.6484,3.6952,4.4282,1.7701,0.9789,1.2795,10.2082,1.0967,0.2849,0.5698,0.8700,1.0896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1220.6467,0.0252,0.3173,0.0890
1458,JO834785,"Julien Ory",6,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8480,23.8266,9.2475,8.9159,0.6480,0.9164,0.0000,0.0000,5.5350,0.4963,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1212.8357,0.0254,0.2870,0.0831
1459,RL999657,"Raphael Lakafia",7,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,13.0767,5.0000,5.5678,2.0000,2.0000,0.0000,0.0000,8.4691,1.5010,0.6667,1.1547,0.3333,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1228.7238,0.0331,0.3946,0.2098
1460,CD548328,"Cornell du Preez",6,4,0.2849,0.5698,0.2678,0.5356,0.0000,0.0000,0.0000,0.0000,25.0302,19.3434,7.4351,4.6304,4.3335,2.4967,0.2500,0.5000,11.2138,4.3505,2.0308,1.9057,0.3556,0.7112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2500,0.5000,1237.5519,0.0334,0.4177,0.1924
1461,MS961754,"Mike Sosene-Feagai",2,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.3303,29.1375,8.8079,2.7662,2.8853,2.5876,0.0000,0.0000,7.3967,3.3214,0.8075,0.7305,0.4741,0.8212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1196.1887,0.0240,0.2740,0.1268
1462,KB745093,"Kieran Brookes",3,4,0.5642,1.1283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8227,13.8141,3.7850,4.0253,1.4067,2.8134,0.0000,0.0000,5.7330,4.6473,0.6519,0.7590,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1219.9356,0.0201,0.2367,0.1045
1463,LT866562,"Lopeti Timani",6,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.4377,9.8974,12.5021,6.5796,2.8201,1.5623,0.0000,0.0000,5.2699,4.6774,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9812,1.3876,1210.0029,0.0174,0.2134,0.1233
1464,JC539777,"Jules Coulon",7,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.1797,14.2317,9.3349,3.9146,0.0000,0.0000,0.0000,0.0000,8.4089,2.9553,0.6917,1.1981,0.6917,1.1981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8033,1.3913,1190.8814,0.0168,0.1787,0.0411
1465,AB390838,"Anthony Belleau",10,5,0.0000,0.0000,0.2000,0.4472,0.9386,2.0989,1.2693,1.8338,13.4426,25.7145,3.4926,4.5017,9.1684,9.3054,0.2000,0.4472,3.1855,3.4763,0.2347,0.5247,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2000,0.4472,1198.8892,0.0137,0.1609,0.0982
1466,ST968137,"Sonatane Takulua",9,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,54.6480,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1201.8570,0.0089,0.0961,0.0129
1467,AL342775,"Aymeric Luc",15,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.6000,41.4403,6.8000,5.1186,5.8000,3.7014,0.8000,0.8367,1.4000,0.8944,0.6000,0.5477,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4000,0.5477,1232.0965,0.0346,0.4637,0.2181
1468,EC987073,"Erich Cronje",13,3,0.3333,0.5774,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,35.7781,23.6885,5.5309,2.2511,3.1317,1.6300,0.3333,0.5774,6.3293,1.5289,1.5309,1.8543,0.3992,0.6914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3333,0.5774,1152.4027,0.0150,0.3607,0.1506
1469,TB757669,"Tommaso Boni",12,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,10.3680,NULL,6.4800,NULL,5.1840,NULL,0.0000,NULL,15.5520,NULL,3.8880,NULL,1.2960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1189.5551,0.0082,0.2842,0.0874
1470,AT942961,"Asaeli Tuivuaka",11,2,0.5000,0.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.5000,41.7193,4.5000,2.1213,1.0000,0.0000,1.0000,0.0000,2.0000,1.4142,1.5000,0.7071,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5000,0.7071,1164.6799,0.0172,0.3963,0.1910
1471,CC988273,"Carlo Canna",10,2,0.0000,0.0000,0.0000,0.0000,1.0000,1.4142,0.0000,0.0000,3.0000,4.2426,1.0000,1.4142,12.0000,16.9706,0.0000,0.0000,9.9098,7.1987,0.5000,0.7071,0.5000,0.7071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1180.4420,0.0091,0.2652,0.0997
1472,LA184821,"Luca Andreani",7,3,0.3333,0.5774,0.0000,0.0000,0.3333,0.5774,0.0000,0.0000,30.2500,35.4921,9.0098,3.5542,0.8218,0.7488,0.0000,0.0000,15.9229,14.6235,2.4504,3.0641,0.3333,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1167.3340,0.0110,0.2162,0.1156
1473,JT777838,"Jimmy Tuivaiti",5,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4206,3.4232,6.0406,1.7269,2.4206,3.4232,0.0000,0.0000,17.5113,0.9092,0.6051,0.8558,3.0149,2.5521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1183.5955,0.0074,0.2051,0.0812
1474,LE274990,"Lloyd Evans",15,2,0.0000,0.0000,0.0000,0.0000,1.0000,1.4142,0.0000,0.0000,27.4680,7.8234,7.6560,0.4865,11.7260,6.6836,0.0000,0.0000,1.9140,0.1216,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0000,1.4142,1221.7622,0.0196,0.3473,0.3037
1475,VR134493,"Val Rapava-Ruskin",1,3,0.3835,0.6642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9770,7.3335,3.3816,1.3480,1.4990,0.7379,0.3911,0.6774,7.9288,3.8680,0.7670,1.3285,1.9327,1.7626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3835,0.6642,1213.2871,0.0140,0.4199,0.2315
1476,JR645348,"Jordy Reid",6,5,0.6347,0.9169,0.4000,0.8944,0.0000,0.0000,0.0000,0.0000,24.9012,11.5540,7.1120,2.8523,5.8426,2.9258,0.8347,0.8505,7.8853,2.8186,1.9040,1.4374,0.8000,0.8367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2000,0.4472,1249.1559,0.0218,0.4340,0.2493
1477,LP761827,"Lorenzo Pani",15,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,40.6747,NULL,2.6242,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1.3121,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1189.8000,0.0107,0.2161,0.1086
1478,JR394640,"Joaquin Riera",12,3,0.0000,0.0000,0.3571,0.6185,0.0000,0.0000,0.0000,0.0000,3.5708,6.1848,2.8295,2.4508,0.7142,1.2370,0.0000,0.0000,0.7142,1.2370,1.4012,2.4270,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1182.4232,0.0137,0.1211,0.0575
1479,RS313231,"Rhyno Smith",10,3,0.3333,0.5774,0.0000,0.0000,1.6667,0.5774,1.6667,0.5774,53.0000,31.2410,7.3333,2.8868,10.3333,2.8868,0.6667,0.5774,5.3333,3.2146,0.6667,1.1547,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6667,0.5774,1184.1727,0.0756,0.3903,0.1656
1480,TG506440,"Thomas Gallo",1,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0082,5.3008,4.7301,3.3583,1.1733,2.0322,0.3911,0.6774,6.9723,3.2067,1.3992,1.5248,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1189.2105,0.1809,0.2388,0.0938
1481,IH734972,"Irne Herbst",4,4,0.3410,0.6820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8834,3.5993,3.2244,3.8104,1.3673,0.1391,0.0000,0.0000,7.7726,1.8117,0.9952,0.6731,0.3410,0.6820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1197.1642,0.1658,0.2470,0.0996
1482,CE449207,"Corniel Els",2,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.4851,16.4174,7.9045,5.4483,1.8048,1.3735,0.0000,0.0000,6.3437,3.5370,0.6185,1.2370,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1205.6085,0.1565,0.2115,0.0831
1483,AG753529,"Alessandro Garbisi",9,4,0.6480,1.2961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9476,1.0956,33.1282,13.8195,0.0000,0.0000,3.2373,2.2443,0.4570,0.9140,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1191.5231,0.0902,0.1262,0.0402
1484,DD625717,"Dewaldt Duvenage",9,4,0.0000,0.0000,0.2536,0.5072,0.0000,0.0000,0.0000,0.0000,0.6480,1.2960,0.6480,1.2960,39.9757,28.4811,0.0000,0.0000,5.0180,2.4774,0.8240,0.9939,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1206.7473,0.2142,0.2924,0.1099
1485,LM630216,"Luca Morisi",12,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0012,13.2882,7.9409,3.9952,4.6092,3.9833,0.4374,0.7575,5.4137,5.2562,0.8747,1.5151,1.0929,0.9858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.7139,1.9461,1195.9292,0.0445,0.1976,0.0670
1486,TD419969,"Taylor Davies",2,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2057,2.8387,5.6609,1.6029,4.2165,3.7757,0.0000,0.0000,7.1099,3.3687,0.7114,0.6162,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1170.0884,0.0143,0.2456,0.0645
1487,JM773878,"Joe Maksymiw",5,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2037,5.9449,0.0000,0.0000,0.0000,0.0000,2.1018,2.9725,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1196.1063,0.0027,0.0449,0.0117
1488,HT882373,"Huw Taylor",6,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1018,2.9725,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1198.8387,0.0161,0.1710,0.0498
1489,JR526268,"Jared Rosser",23,3,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6667,17.2143,3.6667,3.2146,0.0000,0.0000,0.0000,0.0000,3.0000,2.6458,0.6667,0.5774,0.6667,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3333,0.5774,1169.1038,0.0253,0.3897,0.1078
1490,AP118075,"Alfred Parisien",13,1,1.1396,NULL,1.1396,NULL,0.0000,NULL,0.0000,NULL,21.6517,NULL,5.6978,NULL,1.1396,NULL,0.0000,NULL,4.5583,NULL,1.1396,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.1396,NULL,1210.9854,0.0121,0.2527,0.3822
